Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Banana Island Ikoyi Lagos,"30,000,000/year","  Updated 03 Feb 2023, Added 19 Dec 2022 ", FOR RENT: Luxury 4bed semi detached with swimming pool rent 30m owner want 2 years rent .. Read more ,Newly Built,4 beds0 baths0 Toilets
"Westend, Lekki County Home Ikota Lekki Lagos","900,000/year","  Updated 03 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Downstairs 900k Agency 90k Agreement 90k Caution fee 150k Service charge 200.. Read more ,ServicedNewly Built,0 beds0 baths0 Toilets
Lekki Lagos,"6,500,000/year","  Updated 03 Feb 2023, Added 24 Jan 2023 ", FOR RENT: *AVAILABLE FOR RENT 3 BEDROOM TERRACE DUPLEX +BQ AVAILABLE FOR RENT IN LEKKI .. Read more ,FurnishedServiced,4 beds0 baths0 Toilets
Oworonshoki Gbagada Lagos,"1,100,000/year","  Updated 03 Feb 2023, Added 27 Jan 2023 "," FOR RENT: Newly build, Executive and standard 2 bedroom flat with POP ceiling, clean boreh.. Read more ",,2 beds0 baths0 Toilets
Osapa London Lekki Lagos,"4,500,000/year","  Updated 03 Feb 2023, Added 23 Dec 2022 "," FOR RENT: 5 BEDROOM STAND-ALONE TERRACE, TO LET @(CLOSE 2 ESTATE) RENT: N 4.5 million .. Read more ",Newly Built,5 beds0 baths0 Toilets
Chevron Lekki Lagos,"4,000,000/year","  Updated 03 Feb 2023, Added 15 Jan 2023 ", FOR RENT: 4 bedroom duplex allong orchid hotel road with swimming pool gym law tennis rent.. Read more ,Newly Built,4 beds0 baths0 Toilets
Alagomeji Yaba Lagos,"5,000,000/year","  Updated 03 Feb 2023, Added 07 Sep 2022 "," FOR RENT: Hot lease @ sabo- Alagomeji, Yaba The first floor is 220sqm while the second .. Read more ",,0 beds0 baths0 Toilets
Okota Lagos,"1,100,000/year","  Updated 03 Feb 2023, Added 21 Jun 2022 "," FOR RENT: DIRECT LETTING Spacious 2 Bedrooms flat for rent at canal estate, okota, Feat.. Read more ",,0 beds0 baths0 Toilets
Adekunle Yaba Lagos,"1,500,000/year","  Updated 03 Feb 2023, Added 11 Jan 2023 "," FOR RENT: *To-Let* 3 Bedroom flat @ Adekunle Yaba. Rent: 1.5m, a year. Àgency fee: 200k.. Read more ",,3 beds0 baths0 Toilets
Ago Palace Okota Lagos,"1,000,000","  Updated 03 Feb 2023, Added 31 May 2022 ", FOR RENT: Well renovated 3 bedrooms flat all rooms ensuit at mancity off ago palace way ok.. Read more ,,0 beds0 baths0 Toilets
Ago Palace Okota Lagos,"1,200,000/year","  Updated 03 Feb 2023, Added 20 Jun 2022 ", FOR RENT: Well renovated 3 bedrooms flats at off ago palace way okota 1.2m.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"3,000,000/year","  Updated 03 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Furnished Mini flat with a Loft bedroom up Rent- Regular - 3m ShortLET .. Read more ,FurnishedServiced,1 beds0 baths0 Toilets
"Slightly Off Allen Avenue, Ikeja, Lagos Allen Avenue Ikeja Lagos","1,500,000/year","  Updated 03 Feb 2023, Added 15 Jun 2022 ", FOR RENT: *TO LET:* A Big Shop with self toilet & car park space Slightly Off Allen Ave.. Read more ,,0 beds1 baths1 Toilets
Adeniyi Jones Ikeja Lagos,"10,000,000/year","  Updated 03 Feb 2023, Added 14 Dec 2022 "," FOR RENT: t letting, fully detached 5 bedrooms fully duplex with 1 room bq inside Crescent.. Read more ",Serviced,5 beds0 baths0 Toilets
Shomolu Lagos,"1,500,000/year","  Updated 03 Feb 2023, Added 13 Jan 2023 "," FOR RENT: *A Newly Built, Executive and We'll Furnished 2 Bedroom Flat in Shomolu Lagos wi.. Read more ",,2 beds0 baths0 Toilets
Arowojobe Estate Mende Maryland Lagos,"5,000,000/year","  Updated 03 Feb 2023, Added 25 Jan 2023 ", FOR RENT: To Let in Arowojobe 4 Bed Detached House with one room bq 5mill Buch.. Read more ,,4 beds0 baths0 Toilets
Orchid Road Inside Estate Chevron Lekki Lagos,"4,000,000/year","  Updated 03 Feb 2023, Added 02 Jan 2023 ", FOR RENT: TO LET An Exquisite 4 Bedroom Semi- Detached Duplex (Spacious) Rent: N4 Mi.. Read more ,ServicedNewly Built,4 beds0 baths0 Toilets
Owodinati Close Satellite Town Amuwo Odofin Lagos,"60,000,000","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SALE: This is a nice property of two numbers three bedrooms and two numbers two bedroo.. Read more,,3 beds3 baths3 Toilets
Rockstone Ville Estate Badore Ajah Lagos,"700,000/year","  Updated 03 Feb 2023, Added 06 Dec 2022 "," FOR RENT: Newly built mini flat with Pop ceiling upstairs, wardrobe, kitchen cabinets and .. Read more ",Newly Built,0 beds0 baths0 Toilets
Millenuim Ups Gbagada Lagos,"1,500,000/year","  Updated 03 Feb 2023, Added 20 Jan 2023 ", FOR RENT: 3 bedroom flat at millennium estate Gbagada. 1.5m and 1.2m respectively. Insp.. Read more ,,3 beds0 baths0 Toilets
Lekki Lagos,"10,000,000/year","  Updated 03 Feb 2023, Added 24 Jan 2023 ", FOR RENT: *LETTING!!! 4 Bedroom semi detached duplex and separate 2 rooms bq with kitche.. Read more ,,4 beds0 baths0 Toilets
Old Ikoyi Ikoyi Lagos,"30,000,000/year","  Updated 03 Feb 2023, Added 17 Jan 2023 "," FOR RENT: Fully furnished 4-bedroom apartment with BQ at Bank Road, Ikoyi. It has a swimm.. Read more ",FurnishedServicedNewly Built,4 beds0 baths0 Toilets
Ikoyi Lagos,"4,500,000/year","  Updated 03 Feb 2023, Added 25 Jan 2023 ", FOR RENT: 3 bedroom flat in ikoyi 4.5m.. Read more ,,3 beds0 baths0 Toilets
Ifako Gbagada Gbagada Lagos,"1,500,000/year","  Updated 03 Feb 2023, Added 22 Dec 2022 "," FOR RENT: A Spacious 2bd Flat @ Ifako-Gbagada, Lagos, in a block of flats, the ground flat.. Read more ",,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"5,000,000/year","  Updated 03 Feb 2023, Added 31 Jan 2023 ", FOR RENT: FOR RENT *IKATE LEKKI *NEWLY BUILT 2 BEDROOM FLAT + SWIMMING POOL FOR RENT .. Read more ,ServicedNewly Built,2 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,000,000/year","  Updated 03 Feb 2023, Added 25 Jan 2023 ", FOR RENT: 3&2 bedroom flat in ikota rent and 2m.. Read more ,,3 beds0 baths0 Toilets
Akoka Yaba Lagos,"600,000/year","  Updated 03 Feb 2023, Added 13 Dec 2022 ", FOR RENT: Luxury super finished room self in a gated community Serene area of Akoka 4 minu.. Read more ,Newly Built,0 beds0 baths0 Toilets
Soluyi Gbagada Lagos,"1,200,000/year","  Updated 03 Feb 2023, Added 18 Jan 2023 ", FOR RENT: *Just Out For Rent Portable 3 bedrooms ground flat 2t 2b all tiled with pantr.. Read more ,,3 beds0 baths0 Toilets
Aguda Surulere Lagos,"2,000,000/year","  Updated 03 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Beautiful 2 bedroom flat in Aguda rent 2m.. Read more ,Newly Built,2 beds0 baths0 Toilets
Adekunle Yaba Lagos,"55,000,000/year","  Updated 03 Feb 2023, Added 23 Jan 2023 ", FOR RENT: 3 bedroom flat for sale @ Borno way Alagomeji for N55m Adekunle yaba Eke clar.. Read more ,,3 beds0 baths0 Toilets
Agungi Lekki Lagos,"3,000,000/year","  Updated 03 Feb 2023, Added 02 Feb 2023 ", FOR RENT: NOW LETTING @ AGUNGI Luxury 2bedroom apartment with open plan kitchen Rent -.. Read more ,Serviced,2 beds0 baths0 Toilets
Abule Ijesha Yaba Lagos,"500,000/year","  Updated 03 Feb 2023, Added 16 Oct 2022 ", FOR RENT: Lovely room self 500k in yaba.. Read more ,Newly Built,0 beds0 baths0 Toilets
Badore Road Badore Ajah Lagos,"500,000/year","  Updated 03 Feb 2023, Added 25 Nov 2022 ", FOR RENT: Very Spacious Mimi flat upstairs with prepaid meter in a secured Estate in Bador.. Read more ,,0 beds0 baths0 Toilets
Startimes Estate Amuwo Odofin Lagos,"1,250,000/year",  Added 03 Feb 2023 ," FOR RENT: Super Standard Mini Flat at STARTIMES ESTATE FOR RENT. Has a pop ceiling, tiles,.. Read more ",,1 beds2 baths2 Toilets
Maya Ikorodu Lagos,"250,000/year",  Added 02 Feb 2023 , FOR RENT: Newly built 4 units of mini flat (Room and parlor) very spacious with 2 toilets .. Read more ,Newly Built,1 beds1 baths2 Toilets
"14, Okey Street, Iyewo Estate, Igando. Ikotun Igando Lagos","250,000/year",  Added 02 Feb 2023 , FOR RENT: Standard mini flat apartment.. Read more ,,0 beds0 baths0 Toilets
Ikotun Igando Lagos,"400,000/year",  Added 02 Feb 2023 , FOR RENT: Standard 2 bedroom Apartment with full facilities.. Read more ,Newly Built,2 beds3 baths3 Toilets
Ikotun Igando Lagos,"270,000/year",  Added 02 Feb 2023 , FOR RENT: Standard apartment with facilities.. Read more ,Newly Built,0 beds0 baths0 Toilets
Harmony Estate Langbasa Badore Ajah Lagos,"1,500,000/year",  Added 02 Feb 2023 , FOR RENT: Spacious 3bedroom apartment for rent All room ensuit Free tv console Gated.. Read more ,,3 beds4 baths4 Toilets
Hitop Estate Alimosho Iyanaipaja Extension Egbeda Alimosho Lagos,"900,000/year",  Added 02 Feb 2023 ," FOR RENT: Newly built 3 bedroom flat upstairs with pop kitchen cabinets, 24 hours light an.. Read more ",FurnishedNewly Built,3 beds3 baths3 Toilets
Magodo Brooks Magodo Gra Phase 2 Kosofe Ikosi Lagos,"5,000,000/year","  Updated 02 Feb 2023, Added 07 Jan 2023 ", FOR RENT: 3 bedroom House for rent Magodo Brooks Magodo GRA Phase 2 Kosofe/Ikosi Lagos.. Read more ,,3 beds3 baths4 Toilets
Alapere Ogudu Lagos,"1,300,000/year","  Updated 02 Feb 2023, Added 07 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent Alapere Ogudu Ogudu Lagos.. Read more ,Newly Built,2 beds2 baths3 Toilets
Abraham Adesanya Estate Peninsula Estate Ajah Lagos,"4,500,000/year",  Added 02 Feb 2023 ," FOR RENT: A beautiful built 4bedroom duplex with penthouse, bq, massive sittingroom in a s.. Read more ",Newly Built,5 beds6 baths6 Toilets
Lekki Phase 1 Lekki Lagos,"4,500,000/year","  Updated 02 Feb 2023, Added 06 May 2022 "," FOR RENT: Good location, suitable for any business... Read more ",,0 beds0 baths0 Toilets
Ligali Ayorinde Victoria Island Lagos,"100,000/sqm","  Updated 02 Feb 2023, Added 24 Nov 2022 "," FOR RENT: TO LET 3nos 40sqm Office Space 2units 25sqm office space, at Ligali Ayorin.. Read more ",,0 beds0 baths3 Toilets
"Obanikoro, Ikorodu Road Maryland Lagos","5,000,000/year","  Updated 02 Feb 2023, Added 13 Nov 2022 "," FOR RENT: Direct Letting: Office space measuring 210sqm at Obanikoro, Ikorodu road. .. Read more ",,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"2,500,000/year","  Updated 02 Feb 2023, Added 27 Oct 2022 ", FOR RENT: standard 3bedroom with all room ensuite in a serene environment of magodo shangi.. Read more ,,0 beds0 baths0 Toilets
Admiralty Way Lekki Phase 1 Lekki Lagos,"1,500,000/year","  Updated 02 Feb 2023, Added 17 Sep 2022 "," FOR RENT: Shop/Office Space For rent in a Mall Location; Admiralty way, lekki Phase 1 .. Read more ",Serviced,0 beds0 baths Toilets
Idowu Taylor Victoria Island Lagos,"65,000/sqm","  Updated 02 Feb 2023, Added 13 Jul 2022 "," FOR RENT: For Lease- Victoria Island 120sqm office space at Idowu Taylor Street, Victoria.. Read more ",Serviced,0 beds0 baths0 Toilets
Admiralty Way Lekki Phase 1 Lekki Lagos,"1,500,000/year","  Updated 02 Feb 2023, Added 09 Jan 2023 "," FOR RENT: SHOP/OFFICE SPACE FOR RENT Location: Admiralty Way, Lekki Phase 1 Rent: 1... Read more ",Serviced,0 beds1 baths1 Toilets
Ikate Lekki Lagos,"3,500,000/year","  Updated 02 Feb 2023, Added 06 Dec 2022 ", FOR RENT: To Let Massive 3 bedroom flat in Chisco/Ikate Lekki Rent 3.5m Agency 10% Leg.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"4,000,000/year","  Updated 02 Feb 2023, Added 06 Dec 2022 ", FOR RENT: Brand new 3 bedroom flat apartment in ikate Elegushi Rent 4m Service charge 50.. Read more ,,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"7,500,000/year","  Updated 02 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Newly built 3 BEDROOM flat in a secure estate for rent in Oniru Rent 7.5m Ser.. Read more ,ServicedNewly Built,3 beds4 baths4 Toilets
By Ettal Avenue Oregun Ikeja Lagos,"5,425,000/year","  Updated 02 Feb 2023, Added 24 Aug 2022 "," FOR RENT: FOR RENT ------------- *Ikeja* Open plan office spaces by Ettal Avenue, Or.. Read more ",,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"4,000,000/year","  Updated 02 Feb 2023, Added 22 Jul 2022 ", FOR RENT: LETTING Executive ensuite 3bedroom detached duplex with Morden facilities just .. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"14,000,000/year","  Updated 02 Feb 2023, Added 06 Jan 2023 "," FOR RENT: 3 bedroom Fully furnished Apartment with BQ, swimming pool and gym: Annual Ren.. Read more ",,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"2,800,000/year","  Updated 02 Feb 2023, Added 25 Apr 2022 "," FOR RENT: To let 3bedroom flat,2 in the compound at omole phase1 Rent 2.8m.. Read more ",,0 beds0 baths0 Toilets
Shomolu Lagos,"90,000,000","  Updated 19 Feb 2023, Added 26 Sep 2022 ", FOR SALE: A SOLID 3 STOREY BUILDING AT NO 5 OLADEHINDE STR. OFF APATA STR. SHOMOLU. .. Read more,,0 beds0 baths0 Toilets
Okun Ajah Ajah Lagos,"1,400,000/year","  Updated 02 Feb 2023, Added 30 Dec 2022 "," FOR RENT: Inspection Fee: N1,500 N1,830,000.. Read more ",,3 beds3 baths4 Toilets
An Estate Off Allen Avenue Ikeja Lagos,"5,000,000/year","  Updated 02 Feb 2023, Added 12 Dec 2022 ", FOR RENT: IKEJA RESIDENTIAL DUPLEX TO LET: A brand new 4 bedroom semi detached duplex.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 02 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Well-maintained 3-BEDROOM flat in Banana Island Ikoyi Rent N15m Service char.. Read more ,Serviced,3 beds4 baths4 Toilets
Akonwonjo Santos Round About Egbeda Ikeja Akowonjo Alimosho Lagos,"4,000,000/year","  Updated 02 Feb 2023, Added 21 Dec 2022 ", FOR RENT: NEWLY BUILT EXECUTIVE OFFICE HALL MORE THAN 300SQM WITH INBUILT TOILETS SUITABLE.. Read more ,FurnishedNewly Built,0 beds0 baths0 Toilets
Ajao Estate Isolo Lagos,"1,500,000/year","  Updated 02 Feb 2023, Added 24 Jun 2022 "," FOR RENT: TO LET IN AJAO ESTATE NICE 3 BEDROOM FLAT ALL ROOMS ENSUIT, POP CEILING, INTE.. Read more ",,0 beds0 baths0 Toilets
Egeda Akonwonjo By Micon Bustop Akowonjo Alimosho Lagos,"800,000/year","  Updated 02 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Newly built 2 bedroom flat upstairs with interlock compound no landlord and maxi.. Read more ,FurnishedNewly Built,2 beds2 baths2 Toilets
Victoria Island Lagos,"120,000/sqm","  Updated 02 Feb 2023, Added 13 Nov 2022 "," FOR RENT: TO LET 125sqm Office space to let at Muri Okunola, Victoria Island. N120,00.. Read more ",Serviced,0 beds0 baths0 Toilets
Anifowose Ikeja Lagos,"1,500,000/year","  Updated 02 Feb 2023, Added 17 May 2022 "," FOR RENT: TO LET Urgent Letting 2 Bedroom flat First floor, Very cool environment an.. Read more ",, beds baths Toilets
Peninsula Estate Ajah Lagos,"2,000,000/year",  Added 15 Feb 2023 , FOR RENT: Luxury 2 Bedroom All ensuite Apartments Features +inverter AC +Inverter +M.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Right Hand Side Lekki Phase 1 Lekki Lagos,"4,000,000/year","  Updated 02 Feb 2023, Added 21 Dec 2022 ", FOR RENT: To let luxury serviced 2 bedroom apartment in an enclosed estate in lekki right .. Read more ,,2 beds2 baths3 Toilets
Shomolu Lagos,"900,000/year","  Updated 02 Feb 2023, Added 02 Oct 2022 ", FOR RENT: 2 bedroom flat at Somolu 900k with master bedroom.. Read more ,,0 beds0 baths0 Toilets
Right Hand Side Lekki Phase 1 Lekki Lagos,"3,000,000/year","  Updated 02 Feb 2023, Added 21 Dec 2022 ", FOR RENT: To let serviced 2 bedroom apartment in an enclosed estate in lekki right by pinn.. Read more ,,2 beds2 baths3 Toilets
Anthony Village Maryland Lagos,"12,000,000","  Updated 02 Feb 2023, Added 29 Aug 2022 "," FOR RENT: FOR LEASE-Open plan building at Anthony village Lagos on 1,200sqm Anthony villag.. Read more ",, beds baths Toilets
Mile 12 Kosofe Ikosi Lagos,"700,000/year","  Updated 02 Feb 2023, Added 25 Jan 2023 ", FOR RENT: New built 2 bedroom apartment at Owode onirin by Araromi Estate very spacious ap.. Read more ,FurnishedNewly Built,2 beds2 baths3 Toilets
Iyana Ipaja Alimosho Lagos,"200,000/year","  Updated 02 Feb 2023, Added 16 Nov 2022 ", FOR RENT: TO LET A room self contain with modern facilities is available FOR RENT at gi.. Read more ,,0 beds0 baths0 Toilets
Akowonjo Alimosho Lagos,"2,500,000/year","  Updated 02 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Newly Built Spaciously 4 bedroom duplex suitable for both Residential and commer.. Read more ,FurnishedServiced,4 beds4 baths4 Toilets
Harmony Estate Alimosho Iyanaipaja Extension Egbeda Alimosho Lagos,"700,000/year","  Updated 02 Feb 2023, Added 21 Jan 2023 ", FOR RENT: Newly built 2 bedroom flat with pop kitchen cabinets wardrobes and maximum secur.. Read more ,FurnishedNewly Built,2 beds2 baths3 Toilets
Ayobo Ipaja Lagos,"160,000/year","  Updated 02 Feb 2023, Added 22 Jan 2023 ", FOR RENT: Newly built mini flat all tiles floor no landlord in a cool area at fence Aiyeto.. Read more ,,1 beds1 baths1 Toilets
White Oak Estate Ologolo Lekki Lagos,"7,000,000/year","  Updated 02 Feb 2023, Added 16 Dec 2022 ", FOR RENT: TO LET: Furnished Four(4) Bedroom Semi-Detached House with 1-Room Boy’s Quart.. Read more ,FurnishedServicedNewly Built,4 beds4 baths5 Toilets
Bamishebi Close To Ayobo Lagos Ayobo Ipaja Lagos,"150,000/year","  Updated 02 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Mini flat all tiles floor in a decent area at bamishebi Aiyetoro close to Ayobo .. Read more ,,1 beds1 baths1 Toilets
Akowonjo Alimosho Lagos,"3,000,000/year","  Updated 02 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Spacious office Hall more than 250sqm suitable for all kind of commercial purpos.. Read more ,Newly Built,0 beds0 baths2 Toilets
Peace Estate Alimosho Iyanaipaja Extension Egbeda Alimosho Lagos,"900,000/year","  Updated 02 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Executive built 2 bedroom flat with pop kitchen cabinets wardrobe and maximum se.. Read more ,FurnishedNewly Built,2 beds2 baths3 Toilets
Omole Phase 1 Ojodu Lagos,"7,000,000/year","  Updated 02 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Newly built 5 bedroom detached duplex with a room Bq inside inside Omole estate .. Read more ,,5 beds0 baths0 Toilets
Ipaja Lagos,"900,000","  Updated 02 Feb 2023, Added 11 May 2022 ", FOR RENT: Brand newly built 2 bedroom flat at boys town Estate by P and T 900k yearly re.. Read more ,,0 beds0 baths0 Toilets
White House Command Ipaja Ipaja Lagos,"300,000/year","  Updated 02 Feb 2023, Added 22 Jan 2023 ", FOR RENT: Cool decent room self contained all tiles floor in a gated estate with security .. Read more ,,1 beds1 baths1 Toilets
Itele Ogun State Close To Ayobo Ipaja Lagos,"200,000/year","  Updated 02 Feb 2023, Added 22 Jan 2023 ", FOR RENT: newly built mini flat all tiles floor upstairs fence gate water at Aiyetoro clos.. Read more ,Newly Built,1 beds1 baths1 Toilets
Dalemo Alakuko Abule Egba Lagos,"300,000/year","  Updated 02 Feb 2023, Added 21 Oct 2022 ", FOR RENT: Just out to let mini flat at dalemo alakuko Lagos State new house with pop ceili.. Read more ,,0 beds0 baths0 Toilets
Agbele Ekoro Road Abule Egba Lagos,"250,000/year","  Updated 02 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Lovely newly built Room self contained pop ceiling 9ice kitchen with cabinets no.. Read more ,Newly Built,1 beds1 baths1 Toilets
Ayobo Ipaja Lagos,"150,000/year","  Updated 02 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Neat room self contained all tiles floor 3 tenants in compound no landlord fence.. Read more ,,1 beds1 baths1 Toilets
Aiyetoro Close To Ayobo Lagos Ayobo Ipaja Lagos,"200,000/year","  Updated 02 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Renovated mini flat 2 toilet no landlord in a cool area at Aiyetoro close to Ayo.. Read more ,,1 beds1 baths1 Toilets
Osapa London Lekki Lagos,"1,200,000/year","  Updated 02 Feb 2023, Added 22 Jan 2023 ", FOR RENT: A single room shared apartment Location osapa Price 1.2m Agency 10% Servi.. Read more ,Newly Built,1 beds1 baths1 Toilets
Akowonjo Alimosho Lagos,"1,900,000/year","  Updated 02 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Standard newly built 2 bedroom flat pop ceiling all rooms ensuite each room with.. Read more ,Newly Built,2 beds3 baths3 Toilets
Alabeko General Paint By Abraham Adesanya Ajah Lagos,"1,200,000/year","  Updated 02 Feb 2023, Added 28 Dec 2022 ", FOR RENT: 2 units of 3bedroom (upstairs and downstairs) with modern fittings and all roo.. Read more ,,2 beds2 baths3 Toilets
"Along Oba Akran Avenue, Ikeja Lagos","30,000,000/year","  Updated 02 Feb 2023, Added 01 Sep 2022 ", FOR RENT: FOR LONG LEASE A ( OFFICE COMPLEX ) Property: A Story Building Of Office Comp.. Read more ,,0 beds0 baths0 Toilets
"Ajao Estate, Ikeja Lagos","2,700,000/year","  Updated 02 Feb 2023, Added 12 Oct 2022 "," FOR RENT: A serviced 3 bedroom flat + a room bq, g/floor, all rooms ensuite + guest toilet.. Read more ",,0 beds0 baths0 Toilets
Shomolu Lagos,"1,500,000/year","  Updated 02 Feb 2023, Added 22 Dec 2022 "," FOR RENT: Just Out Now 3 Bedroom Apartment To Let Location: Shomolu, Lagos State Rent: .. Read more ",,0 beds0 baths0 Toilets
