Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Chevron Lekki Lagos,"6,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: 4 bedroom fully detached At orchid road. Fully Furnished Annual Rent - N6m .. Read more ,Furnished,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"5,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *DESCRIPTION: Luxury and massive 5 bedroom fully detached with bq for RENT/SALE.. Read more ,,5 beds5 baths6 Toilets
Off Akerele Ogunlana Surulere Lagos,"900,000/year","  Updated 07 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Newly built house tastefully finished house all round tiles pay & pack in clean.. Read more ,Newly Built,1 beds1 baths2 Toilets
Estate Badore Ajah Lagos,"850,000/year","  Updated 07 Feb 2023, Added 10 Jan 2023 "," FOR RENT: Rent 850,000 Agency 10% Agreement 10% Caution 100k No service charge. Pop.. Read more ",,2 beds baths Toilets
Lekki Lagos,"6,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: *3 BEDROOM WITH BQ FEATURES: SWIMMING POOL, MOBIL POLICE GUARD GYM GARDE.. Read more ",FurnishedServiced,3 beds2 baths4 Toilets
Dolphin Estate Ikoyi Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: A very nice office space available In side dolphin Estate in a very busy area.. Read more ,,0 beds0 baths1 Toilets
Badore Ajah Lagos,"1,100,000/year","  Updated 07 Feb 2023, Added 22 Jan 2023 ", FOR RENT: Spacious 2 Bedroom Flat inside a paved compound. Fenced and gated. Location .. Read more ,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Ikota Lekki Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: *FULLY SERVICED 4 BEDROOM TERRACE* DUPLEX TO LET *Gym & Swimming pool *Locatio.. Read more ,,4 beds0 baths0 Toilets
Bogije Canaan Estate Ajah Lagos,"15,000/sqm","  Updated 07 Feb 2023, Added 11 Jan 2023 ", FOR RENT: *WAREHOUSE TO LET IN LEKKI Over 10000sqm warehouse facing lekki epe Express w.. Read more ,,0 beds0 baths0 Toilets
Atunrase Medina Gbagada Lagos,"4,000,000/year","  Updated 07 Feb 2023, Added 11 Aug 2022 ", FOR RENT: Available for inspection .. Read more ,,0 beds0 baths0 Toilets
By Lord Bus Stop Ago Palace Okota Lagos,"650,000/year","  Updated 07 Feb 2023, Added 28 Jan 2023 ", FOR RENT: 2 toilets Very close to the bus stop .. Read more ,,1 beds1 baths2 Toilets
By Tarred Road Bus Stop Ago Palace Okota Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 18 Jan 2023 ", FOR RENT: No master bedroom.. Read more ,,1 beds1 baths2 Toilets
Liberty Estate Ago Palace Okota Lagos,"1,600,000/year","  Updated 07 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Spacious Good finishing All Rooms are ensuit Down flat 1.5m .. Read more ,,2 beds2 baths3 Toilets
Ado Ajah Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 12 Jan 2023 "," FOR RENT: Rent:1,500,000 Legal fee:150,000 Agency:150,000 Caution:100,000 Service char.. Read more ",,0 beds0 baths0 Toilets
Igbara Jakande Lekki Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 20 Jul 2022 ", FOR RENT: Rent. #1m S/ Charge. #150k Legal. #100k A.. Read more ,,0 beds0 baths0 Toilets
Off Freedom Way Lekki Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Spacious Master Bedroom in a Shared Apartment at Lekki Phase 1 Option 1 Ren.. Read more ,Serviced,0 beds0 baths0 Toilets
Seaside Estate Badore Ajah Lagos,"800,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Luxury 2bedroom flat in a serene estate environment in badore Ajah Lagos Rent 8.. Read more ,,2 beds baths Toilets
Ogunlana Surulere Lagos,"1,700,000/year","  Updated 07 Feb 2023, Added 27 Jan 2023 ", FOR RENT: Very lovely renovated house tastefully finished all round tiles all rooms ensuit.. Read more ,,2 beds2 baths2 Toilets
Seaside Estate Badore Ajah Lagos,"300,000/year","  Updated 07 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Standard self-contained share apartment in a serene estate environment in badore.. Read more ,,0 beds0 baths0 Toilets
Adeniran Ogunsanya Surulere Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 "," FOR RENT: Self compound 4bedroom bungalow at Modupe Johnson, off Adeniran Ogusanya, Surule.. Read more ",,0 beds0 baths0 Toilets
Mobil Road Ilaje Ajah Lagos,"1,400,000/year","  Updated 07 Feb 2023, Added 13 Dec 2022 "," FOR RENT: A tastefully new 6 units of 2 bedrooms at Mobil road for 1.4m, agency 140k, agre.. Read more ",Newly Built,2 beds2 baths3 Toilets
Osapa London Lekki Lagos,"7,000,000/year","  Updated 07 Feb 2023, Added 01 Feb 2023 ", FOR RENT: 4 bedroom Flat / Apartment for rent Osapa london Lekki Lagos.. Read more ,,4 beds4 baths4 Toilets
Fola Agoro Yaba Lagos,"650,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: A Standard Studio Apartment in Yaba Pay and pack-in apartment Uniform Securi.. Read more ,,1 beds1 baths1 Toilets
Ikota Lekki Lagos,"900,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Brand new Master bedroom in a 4 bedroom duplex share apartment with state-of-the.. Read more ,,1 beds0 baths0 Toilets
Badore Ajah Lagos,"650,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: 3 Bedroom Apartment Rent: 650k Agreement: 65k Agency: 70k Caution: 50k Se.. Read more ,,0 beds0 baths0 Toilets
Fashoro Street Off Western Avenue Surulere Lagos,"500,000/year","  Updated 07 Feb 2023, Added 21 Jan 2023 ", FOR RENT: Very lovely and decent place all round tiles fitted kitchen cabinets standard ro.. Read more ,,1 beds1 baths1 Toilets
Ifako Ogba Ogba Lagos,"800,000/year","  Updated 07 Feb 2023, Added 13 Jan 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent College Road Ifako-ogba Ogba Lagos.. Read more ,,1 beds1 baths1 Toilets
Badore Ajah Lagos,"400,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Standard self contained Shared apartment in seaside estate badore Ajah Master b.. Read more ,,1 beds0 baths0 Toilets
Ocean Breeze Estate Lekki Lagos,"10,000,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 "," FOR RENT: Luxury and fully furnished 3 bedroom flat with BQ at Ocean Breeze estate, Lekki .. Read more ",,3 beds0 baths0 Toilets
Oko Oba Agege Lagos,"550,000/year","  Updated 07 Feb 2023, Added 14 Nov 2022 ", FOR RENT: Brand new mini flat is out for rent at new oko oba abule egba 550k.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"110,000,000/year","  Updated 07 Feb 2023, Added 07 Jan 2023 ", FOR RENT: 6 bedroom House for rent Banana Island Ikoyi Lagos.. Read more ,ServicedNewly Built,6 beds6 baths7 Toilets
Ogba Lagos,"800,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Very beautiful brand new 2 bedroom flat ensuite with POP at area one estate ogba.. Read more ,,0 beds0 baths0 Toilets
Ajah Lagos,"450,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Elegant share apartment in fountain estate off badore road ajah. Rent is Mast.. Read more ,FurnishedNewly Built,3 beds3 baths4 Toilets
Ifako Gbagada Gbagada Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 15 Dec 2022 ", FOR RENT: TO LET 4 bedroom semi detached duplex with study room in harmony estate ifak.. Read more ,,4 beds5 baths0 Toilets
Chevron Lekki Lagos,"104,000,000","  Updated 19 Feb 2023, Added 12 Jan 2023 ", FOR SALE: Self Serviced 4 bedroom semi-detached duplex with a bq Location: Chevy View E.. Read more,,4 beds4 baths5 Toilets
Lekki Lagos,"6,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: *3 BEDROOM WITH BQ FEATURES: SWIMMING POOL, MOBIL POLICE GUARD GYM GARDE.. Read more ",FurnishedServiced,3 beds3 baths4 Toilets
Oke Ira Ogba Lagos,"450,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Mini flat for rent at Oke Ira Ogba Lagos 450k per annum... Read more ,,1 beds1 baths1 Toilets
Medina Gbagada Lagos,"2,200,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 "," FOR RENT: A newly built 2bedrooms ensuite bathroom flat , upstairs with P.o.p at Medina es.. Read more ",Newly Built,2 beds3 baths3 Toilets
Ado Ajah Lagos,"900,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Duplex shop to rent. Up and down. Service charge 3k monthly. You bring your gen.. Read more ,,0 beds0 baths0 Toilets
Off Mobil Road Ilaje Ajah Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 09 Jan 2023 ", FOR RENT: For rent 4-bedroom semi-detached duplex with BQ at Ajah lekki Rent N300k. .. Read more ,,4 beds4 baths5 Toilets
Ologolo Lekki Lagos,"1,800,000/year","  Updated 07 Feb 2023, Added 18 Jan 2023 ", FOR RENT: Very nice place to stay.. Read more ,,0 beds1 baths1 Toilets
Oral Estate Lekki Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Self serviced well maintained 3 bedroom with a room bq attached for rent at or.. Read more ,,3 beds3 baths4 Toilets
Atlantic View Estate Igbo Efon Lekki Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 07 Jan 2023 ", FOR RENT: 3 bedroom Flat / Apartment for rent Atlantic View Estate Igbo-efon Lekki Lagos.. Read more ,,3 beds3 baths4 Toilets
Osapa London Lekki Phase 1 Lekki Lagos,"6,500,000/year","  Updated 07 Feb 2023, Added 29 Nov 2022 ", FOR RENT: 5 bedroom House for rent Osapa London Lekki Phase 1 Lagos.. Read more ,,5 beds5 baths6 Toilets
Oko Oba Agege Lagos,"500,000/year","  Updated 07 Feb 2023, Added 03 Nov 2022 ", FOR RENT: Mini flat 500k at abule egba new oko oba.. Read more ,,0 beds0 baths0 Toilets
Silver Land Estate Sangotedo Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 11 Jan 2023 "," FOR RENT: 3Bedroom Apartment for Rent !! Location : United Estate, Sangotedo • 3bedr.. Read more ",Newly Built,3 beds3 baths3 Toilets
Sangotedo Ajah Lagos,"600,000/year","  Updated 07 Feb 2023, Added 04 Feb 2023 ", FOR RENT: *2bed 600k Agency 60k Agreement 60k SANGOTEDO RENT 600K SPACIOUS.. Read more ,Serviced,2 beds3 baths3 Toilets
Mobolaji Bank Anthony Way Ikeja Lagos,"15,000,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Commercial Property for rent Mobolaji Bank Anthony Way Ikeja Lagos service .. Read more ,Serviced,0 beds0 baths0 Toilets
"An Estate, Ibeshe Ikorodu Lagos","400,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Just out now Decent Miniflat with 2 toilets pop ceiling wardrobe and cabinet .. Read more ,Furnished,1 beds1 baths2 Toilets
Old Olowora Road Ikeja Lagos,"950,000/year","  Updated 07 Feb 2023, Added 08 Jan 2023 "," FOR RENT: TO LET: 2 bedroom flat on old olowora road with three toilets, POP and screede.. Read more ",,2 beds3 baths3 Toilets
Boys Town Ipaja Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent P And T Estate Boys Town Ipaja Lagos.. Read more ,Newly Built,2 beds3 baths3 Toilets
Ogba Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent In An Estate At College Road Ogba Lagos.. Read more ,,2 beds3 baths3 Toilets
Magodo Kosofe Ikosi Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: TO LET 2 bedroom flat at Folarin Street Magodo Isheri. Rent: N1 million per ann.. Read more ,,0 beds0 baths0 Toilets
Abule Egba Lagos,"350,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 ", FOR RENT: To Let Decent mini flat with Pop and 2 ttoiletswith kitchen cabinet in a serene .. Read more ,,0 beds0 baths0 Toilets
Estate Badore Ajah Lagos,"800,000/year","  Updated 07 Feb 2023, Added 09 Jan 2023 ", FOR RENT: A very sharp two bedroom flat .. Read more ,,2 beds3 baths3 Toilets
Osapa London Lekki Lagos,"92,000,000","  Updated 19 Feb 2023, Added 12 Jan 2023 ", FOR SALE: Newly Built 4 bedroom terrace duplex with a bq Location: Osapa London off Agu.. Read more,Newly Built,4 beds4 baths5 Toilets
Cole Street Off Lawanson Surulere Lagos,"500,000/year","  Updated 07 Feb 2023, Added 04 Feb 2023 ", FOR RENT: Standard mini flat at off Lawason cole Street off Lawason Road suruler very nice.. Read more ,,1 beds1 baths1 Toilets
Silverland Estate Sangotedo Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 14 Jan 2023 "," FOR RENT: 2 BEDROOM FLAT FOR RENT!!! Location: Silverland Estate, Sangotedo ,Lagos R.. Read more ",Newly Built,2 beds2 baths2 Toilets
Behibd Megamound Estate Ilaje Ajah Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 ", FOR RENT: for rent Units of 3 bedroom apartment on various floors for rent. Locati.. Read more ,Serviced,3 beds4 baths4 Toilets
Ekoro Abule Egba Lagos,"450,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: A Newly Built Room and ParLour Mini En-suites Facing The Tarred Road Is Availabl.. Read more ,,0 beds0 baths0 Toilets
Majek Sangotedo Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Tastefully finished 2 bedroom very close to the express rent 1.2m A/A /C 10.. Read more ,Newly Built,3 beds4 baths4 Toilets
Shomolu Lagos,"1,300,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: A Newly Built 2 bedroom Apartment in Shomolu Pay and pack-in apartment Ensui.. Read more ,Newly Built,2 beds3 baths3 Toilets
Banana Island Ikoyi Lagos,"13,000,000/year","  Updated 07 Feb 2023, Added 04 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent Banana Island Estate Banana Island Ikoyi Lag.. Read more ,FurnishedServiced,2 beds0 baths0 Toilets
Lekki Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos.. Read more ,Serviced,1 beds1 baths0 Toilets
Oke Ira Ogba Lagos,"250,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Portable Newly renovated room self with all round POP fenced round with gate in .. Read more ,, beds baths Toilets
"Km3 Majidun, Lagos Road, Ikorodu Ikorodu Ikorodu Lagos","55,000,000/year","  Updated 07 Feb 2023, Added 08 Mar 2022 "," FOR RENT: 2,100 sqm indoor space + offices + toilets + 700 sqm outdoor space. Fence all ov.. Read more ",, beds baths Toilets
Sangotedo Ajah Lagos,"700,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Room&parlor Self contain at majeki downstairs 700k rent A&c 160k No caution fee.. Read more ,ServicedNewly Built,1 beds2 baths2 Toilets
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: Available Now! SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Fu.. Read more,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Around Omole Phase 1 Berger Ojodu Lagos,"800,000/year","  Updated 07 Feb 2023, Added 10 Nov 2022 ", FOR RENT: Massive shop + toilet + exit door.. Read more ,,0 beds0 baths0 Toilets
Peace Estate Command Abule Egba Abule Egba Lagos,"500,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: To Let Decent 3bedroom Flat Fenced Gate Water Bedrooms to be tiled Half fl.. Read more ,,3 beds3 baths3 Toilets
Command Ipaja Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 "," FOR RENT: 3 bedroom flat at command area,price,1,5million per annum.. Read more ",,0 beds0 baths0 Toilets
Ologolo Lekki Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Nice and Standard Self Con with Kitchen available in a Serene and Secured Enviro.. Read more ,,0 beds0 baths0 Toilets
Thomas Estate Ajah Lagos,"800,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Luxury Self-contained Shared apartment in a serene estate environment in Thomas .. Read more ,,0 beds0 baths0 Toilets
Badore Ajah Lagos,"350,000/year","  Updated 07 Feb 2023, Added 13 Jan 2023 "," FOR RENT: NEW YEAR LETTING. TO LET INSIDE SEASIDE ESTATE, BADORE. SPACIOUS ROOM AND PA.. Read more ",,0 beds0 baths0 Toilets
Badore Ajah Lagos,"700,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Nicely furnished 1 bedroom mini flat with pop design in a serene neighborhood .. Read more ,FurnishedServicedNewly Built,1 beds1 baths1 Toilets
Badore Ajah Lagos,"350,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Standard self-contained Shared apartment in Greenville estate badore Ajah Rent .. Read more ,,0 beds0 baths0 Toilets
Badore Ajah Lagos,"400,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Room self contained 400k agency 40k agreement 40k 40k security 60k annually lawm.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"12,000,000,000","  Updated 19 Feb 2023, Added 21 Sep 2022 ", FOR SALE: 20 BEDROOM MASTERPIECE ON A CORNER PIECE @ BANANA ISLAND. 2 Pool ( 1st and .. Read more,,0 beds0 baths0 Toilets
Oko Oba Agege Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: The 2 bedroom flat at poposola inside estate New oko oba 1.2m.. Read more ,,0 beds0 baths0 Toilets
Aguda(ogba) Ogba Lagos,"400,000/year","  Updated 07 Feb 2023, Added 28 Dec 2022 ", FOR RENT: Flat / Apartment for rent Aguda(Ogba) Ogba Lagos.. Read more ,Newly Built,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"2,800,000/year","  Updated 07 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Very nice place to stay.. Read more ,,2 beds2 baths3 Toilets
Fashoro Street Western Avenue Surulere Lagos,"850,000/year","  Updated 07 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Newly built house tastefully finished all round tiles fitted kitchen gated compo.. Read more ,Newly Built,1 beds1 baths1 Toilets
Osborne Phase 2 Estate Osborne Foreshore Estate Ikoyi Lagos,"8,000,000/year","  Updated 07 Feb 2023, Added 04 Jan 2023 ", FOR RENT: It's a 3br terrace duplex on 3 floors with a room self contained boys quarter. R.. Read more ,,3 beds0 baths0 Toilets
Badore Ajah Lagos,"450,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 "," FOR RENT: A room self contained available at Langbasa Road, Ajah, Lagos. Rent: 450k Ag.. Read more ",,0 beds0 baths0 Toilets
Badore Ajah Lagos,"2,800,000/year","  Updated 07 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Good afternoon my Honorable colleague. Executive Spacious 3 bedroom apartment.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 05 Aug 2022 ", FOR RENT: Shop/office Space Along the Road The property is an office/shop space availab.. Read more ,Serviced,0 beds0 baths0 Toilets
Lekki Conservation Center Lekki Phase 2 Lekki Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: Brand new 2bedroom duplex apartment In a serene environment by the Lekki conser.. Read more ,Newly Built,2 beds0 baths0 Toilets
Mercyland Estate Baruwa Ipaja Lagos,"700,000/year","  Updated 07 Feb 2023, Added 08 Jan 2023 ", FOR RENT: Newly built 2 bedroom flat @ mercy land estate baruwa ipaja Lagos up 800k per an.. Read more ,Newly Built,2 beds3 baths3 Toilets
Spg Road Ologolo Ologolo Lekki Lagos,"350,000/year","  Updated 07 Feb 2023, Added 14 Dec 2022 ", FOR RENT: Very nice place to stay.. Read more ,, beds baths Toilets
Medina Gbagada Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 "," FOR RENT: Fresh letting Decent 3 bedrooms up flat 3t 2b, a room ensuite all tiled POP w.. Read more ",Furnished,3 beds3 baths4 Toilets
Akerele Estate Oworoshoki Gbagada Oworonshoki Gbagada Lagos,"360,000/year","  Updated 07 Feb 2023, Added 09 Jun 2022 "," FOR RENT: Spacious and decent room self-con, pay and pack in. Akerele estate oworoshoki g.. Read more ",,0 beds0 baths0 Toilets
Ilaje Ajah Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 14 Dec 2022 ", FOR RENT: A spacious 2 bedrooms block of flats inside estate along Mobil Road ilaje with t.. Read more ,ServicedNewly Built,2 beds2 baths2 Toilets
Lekki Lagos,"4,000,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 ", FOR RENT: * for rent. Three bedroom with BQ for rent. Location: Prime Water View Garde.. Read more ,Serviced,3 beds2 baths3 Toilets
Ilaje Ajah Lagos,"1,100,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: A well renovated 2 bedrooms apartment for rent at Mobil road for 1.1m rent, 10% .. Read more ",,2 beds2 baths3 Toilets
Chevron Lekki Lagos,"800,000/year","  Updated 07 Feb 2023, Added 01 Feb 2023 ", FOR RENT: *AGENT COMES AND GO WITH UR 100% AGENCY *BRAND NEW ROOM SELF-CONTAINED SHARED.. Read more ,ServicedNewly Built,1 beds1 baths1 Toilets
Lekki Lagos,"10,000,000/year","  Updated 07 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Basic rent:10m Agency fee:10% Legal fee:10% Caution deposit:500%.. Read more ,Furnished,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"950,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: JUST OUT NOW NOW A AI & VERY SHARP SHARED APARTMENT OPPOSITE ENYO, ORCHID ROAD,.. Read more ",,1 beds1 baths1 Toilets
Ologolo Lekki Lagos,"4,000,000/year","  Updated 07 Feb 2023, Added 16 Nov 2022 ", FOR RENT: For Rent 2 unit of serviced 4 bedroom terrace duplex. Location: Eagles Nes.. Read more ,,0 beds0 baths0 Toilets
Owodinati Close Satellite Town Amuwo Odofin Lagos,"60,000,000","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SALE: This is a nice property of two numbers three bedrooms and two numbers two bedroo.. Read more,,3 beds3 baths3 Toilets
Lekki County Homes Lekki Lagos,"3,400,000/year","  Updated 07 Feb 2023, Added 28 Nov 2022 ", FOR RENT: Lovely 4 bedroom Terrace duplex for rent Lekki county homes 3.4m rent AGEN.. Read more ,,4 beds4 baths5 Toilets
Ahmadiya Abule Egba Lagos,"800,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Newly renovated 2bedroom flat is out for rent at ahmqdiyya abule egba 800k per a.. Read more ,,0 beds0 baths0 Toilets
Gbagada Lagos,"400,000/year","  Updated 07 Feb 2023, Added 14 Nov 2022 ", FOR RENT: Fresh in the Market 4 units of decent Room self contain 400k and 1unit of Mi.. Read more ,,0 beds0 baths0 Toilets
Meiran Abule Egba Lagos,"500,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Newly built Fenced and gated compound Pop in sitting room Ensuite 3 toile.. Read more ,Newly Built,2 beds3 baths3 Toilets
Igbara Jakande Lekki Lagos,"500,000/year","  Updated 07 Feb 2023, Added 20 Jul 2022 ", FOR RENT: Rent. #500k S/ Charge. #150k Legal. #50k .. Read more ,,0 beds0 baths0 Toilets
Ogudu Gra Ogudu Lagos,"5,000,000/year","  Updated 07 Feb 2023, Added 10 Nov 2022 ", FOR RENT: A spacious well built 4bedrooms semi detached duplex at Ogudu Gra N5m .. Read more ,,4 beds5 baths5 Toilets
Ogunlana Surulere Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Very lovely and decent place all round tiles fitted kitchen cabinets wardrobe st.. Read more ,,2 beds2 baths2 Toilets
Magodo Kosofe Ikosi Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 19 Jan 2023 ", FOR RENT: JUST OUT/MAGODO BROOKS A LOVELY 3 BEDROOM FLAT @ MAGODO BROOKS ESTATE OFF CM.. Read more ,,3 beds0 baths0 Toilets
Egbeda Alimosho Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 19 Jan 2023 "," FOR RENT: Newly built 2 bedroom flat at unity estate,egbeda with pop,Rent,1m per anum.. Read more ",,2 beds0 baths0 Toilets
2nd Toll Gate Chevron Lekki Lagos,"5,000,000/year","  Updated 07 Feb 2023, Added 29 Nov 2022 ", FOR RENT: 4 bedroom House for rent 2nd Toll Gate chevron Lekki Lagos.. Read more ,,4 beds4 baths5 Toilets
Oke Ira Ogba Lagos,"600,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Oke-Ira Ogba Lagos.. Read more ,,1 beds2 baths2 Toilets
Akowonjo Alimosho Lagos,"800,000/year","  Updated 07 Feb 2023, Added 06 Sep 2022 ", FOR RENT: Newly built 2bedroom in akowonjo for 800k .. Read more ,,0 beds0 baths0 Toilets
Akowonjo Akowonjo Alimosho Lagos,"450,000/year","  Updated 07 Feb 2023, Added 22 Jun 2022 ", FOR RENT: Newly built mini flat in akowonjo for 450k with pop .. Read more ,,0 beds0 baths0 Toilets
Before Chevron Lekki Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: NEWLY BUILT 4 Bedroom Terrace Duplex TO LET. *Features - Chandelier - Pop .. Read more ,ServicedNewly Built,4 beds5 baths5 Toilets
Chevron Lekki Lagos,"1,300,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Master bedroom with swimming pool gym with 24hrs light .. Read more ,ServicedNewly Built,1 beds1 baths1 Toilets
Lekki Lagos,"3,300,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Brand new units of 1BR in Lekki Phase-1 Lagos. •••••••••••••••••••••••••••••••.. Read more ,FurnishedServicedNewly Built,1 beds1 baths2 Toilets
P&t Estate Baruwa Ipaja Lagos,"800,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Lovely 2 bedroom flat for rent @ P&T Estate POP Ceiling All round tiles. A.. Read more ,,2 beds3 baths3 Toilets
Palmgroove Shomolu Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: Executive Mini flat upstairs with two toilets and a fitted AC, kitchen cabinet, .. Read more ",ServicedNewly Built,1 beds2 baths2 Toilets
Igbogbo Ikorodu Lagos,"230,000/year",  Added 06 Feb 2023 , FOR RENT: All POP Room and Parlor Self Contained.. Read more ,Furnished,1 beds1 baths1 Toilets
Lekki Lagos,"12,000,000/year",  Added 06 Feb 2023 , FOR RENT: HOT Fully furnished 2 bedroom apartment directly facing the ocean available .. Read more ,FurnishedServicedNewly Built,2 beds0 baths0 Toilets
