Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Off Freedom Way Ikate Lekki Lagos,"6,000,000/year","  Updated 09 Feb 2023, Added 09 Jan 2023 ", FOR RENT: FOR RENT 6 BEDROOM SEMI-DETACHED DUPLEX Rent: 6M per Annum Other charge.. Read more ,Newly Built,6 beds7 baths7 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"19,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY WELL RATED ULTRA LUXURY 3 BEDROOM APARTMENT + .. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"30,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: SERIOUS & DIRECT CASH READY CLIENTS Newly Built 4 Bedroom Terrace House + BQ .. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"8,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY. PLEASE DO NOT BOTHER IF YOU ARE NOT THE DIREC.. Read more ,FurnishedServiced,2 beds2 baths3 Toilets
Old Ikoyi Ikoyi Lagos,"8,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY. PLEASE BE CERTAIN YOU HAVE THE CAPACITY TO PAY .. Read more ,Serviced,4 beds4 baths5 Toilets
Kofo Abayomi Victoria Island Lagos,"14,500,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY PLEASE CALL IF YOU HAVE THE CAPACITY TO UNDERT.. Read more ,Serviced,3 beds3 baths4 Toilets
Conservation Road Lekki Lagos,"4,500,000/year","  Updated 09 Feb 2023, Added 26 Dec 2022 ", FOR RENT: FOR RENT 4BED | orchid | 4.5M 4 BEDROOM FULLY DETACHED DUPLEX FOR RENT! L.. Read more ,Newly Built,4 beds5 baths5 Toilets
Banana Island Ikoyi Lagos,"21,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY. FOR AGENTS: PLEASE NOTE THAT PAYING CLIENTS (.. Read more ,,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY WELL BUILT LUXUR.. Read more ,Serviced,4 beds4 baths5 Toilets
Banana Island Estate Banana Island Ikoyi Lagos,"24,000,000/year","  Updated 09 Feb 2023, Added 21 Dec 2022 ", FOR RENT: LUXURY 4 BEDROOM APARTMENT + BQ+ GYM + SWIMMING POOL +; TENNIS COURT+ ETC IN BAN.. Read more ,,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"6,500,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY CENTRALLY LOCATED 3 BEDROOM TERRACE HOUSE + PR.. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"22,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY SERVICED & WELL BUILT 4 BEDROOM SEMI DETACHED .. Read more ,Serviced,4 beds4 baths5 Toilets
Off Onikoyi Road Ikoyi Old Ikoyi Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 23 Nov 2022 ", FOR RENT: DIRECT PAYING CLIENTS ONLY. WELL SIZED AND RECENTLY UPGRADED 4 BEDROOM SEMI D.. Read more ,Serviced,4 beds4 baths5 Toilets
Parkview Estate Ikoyi Lagos,"6,500,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CLIENTS WITH READY CASH ONLY. 3 BEDROOM + BQ + SWIMMING POOL + GYM + T.. Read more ,Serviced,3 beds3 baths4 Toilets
Ikoyi Lagos,"18,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: New & Luxury 3 bedroom apartment + BQ + gym + pool + etc in central ikoyi Ren.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"9,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: SERIOUS & DIRECT CASH READY CLIENTS Practical & well sized 2 bedroom apartmen.. Read more ,Serviced,2 beds2 baths3 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH READY CLIENTS ONLY. PRINCE ADEMOLA OSINUGA OFFERS .. Read more ,Serviced,3 beds3 baths4 Toilets
Old Ikoyi Ikoyi Lagos,"14,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: SEAMLESS TRANSACTIONS ONLY NEW & TOP RATED 2 BEDROOM APARTMENT + SWIMMING POO.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
 Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: ***STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY! HIGH END 4 BEDROOM PENTHOUS.. Read more ,Serviced,4 beds4 baths5 Toilets
Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: LUXURY 3 BEDROOM APARTMENT + BQ+ GYM + SWIMMING POOL + ETC IN IKOYI RENT: N1.. Read more ,Serviced,3 beds3 baths4 Toilets
Adeniyi Jones Ikeja Lagos,"125,000,000","  Updated 19 Feb 2023, Added 26 Sep 2022 ", FOR SALE: Brand new exquisite 4 bedroom semi detached duplex in Adeniyi jones price is 125.. Read more,,0 beds0 baths0 Toilets
Old Ikoyi Old Ikoyi Ikoyi Lagos,"22,000,000/year","  Updated 09 Feb 2023, Added 02 Feb 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY FURNISHED 4 BEDROOM SEMI-DETACHED TERRACE HOUS.. Read more ,FurnishedServiced,4 beds4 baths5 Toilets
Banana Island Estate Banana Island Ikoyi Lagos,"28,000,000/year","  Updated 09 Feb 2023, Added 10 Nov 2022 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY PLEASE IF YOU ARE NOT THE PAYING CLIENT. DO NO.. Read more ,,5 beds5 baths6 Toilets
... Parkview Estate Ikoyi Lagos,"14,000,000/year","  Updated 09 Feb 2023, Added 05 Jan 2023 ", FOR RENT: PLEASE THIS ADVERT IS STRICTLY FOR DIRECT & CASH READY CLIENTS ONLY! THANK YOU. .. Read more ,Serviced,0 beds0 baths0 Toilets
Old Ikoyi Ikoyi Lagos,"5,000,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Direct cash-ready clients only. Please call only if you are the paying client wi.. Read more ,,2 beds2 baths3 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"14,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY TOP LUXURY 3 BEDROOM APARTMENT + BQ + GARDEN +.. Read more ,Serviced,3 beds3 baths4 Toilets
Off Awolowo Road Ikoyi Ikoyi Lagos,"20,000,000/year","  Updated 09 Feb 2023, Added 24 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY PLEASE BE CERTAIN YOU HAVE THE CAPACITY TO UNDER.. Read more ,,5 beds5 baths6 Toilets
Banana Island Estate Ikoyi Lagos,"17,500,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: SERIOUS & DIRECT CASH READY CLIENTS WELL SIZED 3 NOS LUXURY 5 BEDROOM TERRACE.. Read more ,Serviced,5 beds5 baths6 Toilets
Off Freedom Way Ikate Lekki Lagos,"7,000,000/year","  Updated 09 Feb 2023, Added 09 Jan 2023 ", FOR RENT: FOR RENT! Newly renovated 4 BEDROOM SEMI-DETACHED DUPLEX Rent: 7M per Annum .. Read more ,Newly Built,4 beds5 baths5 Toilets
Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 "," FOR RENT: STRICTLY FOR SERIOUS, DIRECT & CASH READY CLIENTS ONLY PRINCE ADEMOLA OSINUGA.. Read more ",Serviced,3 beds3 baths4 Toilets
Ikoyi Lagos,"85,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY!! PLEASE CONTACT PRINCE ADEMOLA.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Old Ikoyi Old Ikoyi Ikoyi Lagos,"24,000,000","  Updated 09 Feb 2023, Added 01 Mar 2022 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY FULLY DETACHED H.. Read more ,,0 beds0 baths0 Toilets
Old Ikoyi Ikoyi Lagos,"9,000,000/year","  Updated 09 Feb 2023, Added 17 Aug 2022 ", FOR RENT: DIRECT CLIENTS ONLY!!! SEAMLESS TRANSACTION! PRINCE ADEMOLA OSINUGA OFFERS.. Read more ,Serviced,0 beds0 baths0 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY! PLEASE CONTACT PRINCE ADEMOLA .. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Estate Ikoyi Lagos,"16,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: LUXURY 3 BEDROOM TERRACE /MAISONETTE HOUSE ON 2 FLOORS + BQ + GYM + POOL ETC IN .. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY PREMIUM WATERFRO.. Read more ,Serviced,3 beds3 baths4 Toilets
Off Onikoyi Road Old Ikoyi Ikoyi Lagos,"9,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY! PRINCE ADEMOLA OSINUGA EXECUTI.. Read more ,Serviced,2 beds2 baths3 Toilets
Banana Island Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 02 Feb 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH READY CLIENTS ONLY. PRINCE ADEMOLA OSINUGA OFFERS .. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"11,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY PREMIUM 3 BEDROO.. Read more ,Serviced,3 beds3 baths4 Toilets
Parkview Estate Ikoyi Lagos,"6,000,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Direct cash-ready clients only. Please be certain you can pay immediately to mak.. Read more ,Serviced,3 beds3 baths4 Toilets
Old Ikoyi Ikoyi Lagos,"100,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY. PLEASE DO NOT BOTHER IF YOU ARE NOT THE DIREC.. Read more ,Serviced,3 beds3 baths4 Toilets
Mijl Residence & Villas Ilasan Lekki Lagos,"90,000/day","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR SHORTLET: Brand new luxurious furnished 4 Bedroom Terrace Duplex at Mijl Residence & Villa.. Read more,Newly BuiltFurnishedServiced,4 beds4 baths5 Toilets
Banana Island Estate Ikoyi Lagos,"11,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY! PLEASE CONTACT PRINCE ADEMOLA .. Read more ,Serviced,3 beds3 baths4 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"13,000,000/year","  Updated 09 Feb 2023, Added 04 Feb 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY REASONABLY PRICED NEW 3 BEDROOM APARTMENT + SW.. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"25,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: Direct cash ready clients only Reasonably Priced Newly built 4 Bedroom Semi D.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"20,000,000/year","  Updated 09 Feb 2023, Added 21 Dec 2022 ", FOR RENT: HIGHLY SERENE & WELL BUILT 4 BEDROOM PENTHOUSE + BQ + POOL ETC IN BANANA ISLAND .. Read more ,Serviced,4 beds4 baths5 Toilets
Banana Island Estate Ikoyi Lagos,"13,000,000/year","  Updated 09 Feb 2023, Added 19 Dec 2022 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY LUXURY 3 BEDROOM APARTMENT + BQ + POOL + GYM E.. Read more ,Serviced,3 beds3 baths4 Toilets
Ikoyi Lagos,"11,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT PAYMENT-READY CLIENTS ONLY WELL-PRICED LUXURY 3-BEDROOM APARTMENT + SW.. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"25,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ULTRA HIGH END WATERFRONT 4 BEDROOM GROUND FLOOR AP.. Read more ,Serviced,4 beds4 baths4 Toilets
Orchid Road Lekki Phase 1 Lekki Lagos,"5,500,000/year","  Updated 09 Feb 2023, Added 21 Dec 2022 ", FOR RENT: FOR RENT NEWLY BUILT 4 BEDROOM SEMI DETACHED DUPLEX WITH BQ FOR RENT. Rent:.. Read more ,Newly Built,4 beds5 baths5 Toilets
Parkview Estate Ikoyi Lagos,"9,000,000/year","  Updated 09 Feb 2023, Added 18 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY RECENTLY BUILT & LUXURY 4 BEDROOM TERRACE HOUS.. Read more ,,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"7,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: PRACTICAL 3 BEDROOM APARTMENT (1 ROOM ENSUITE 2 OTHER ROOMS SHARE A BATHROOM TOI.. Read more ,Serviced,3 beds2 baths3 Toilets
Banana Island Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 18 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY LUXURY 3 BEDROOM APARTMENT+ BQ+ SWIMMING POOL .. Read more ,Serviced,3 beds3 baths4 Toilets
Ahmadu Bello Way Victoria Island Lagos,"6,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT CLIENTS WITH READILY AVAILABLE CASH!!! 11NOS 4 BEDROOM T.. Read more ,Serviced,4 beds4 baths5 Toilets
Banana Island Estate Banana Island Ikoyi Lagos,"13,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY PREMIUM & DECENT SIZED 3 BEDROOM APARTMENT + B.. Read more ,Serviced,3 beds3 baths4 Toilets
Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: CORPORATE LEASE - MULTIPLE UNITS ACCEPTABLE. SUPER CHEAP 12NOS CENTRALLY LOCA.. Read more ,Serviced,3 beds3 baths4 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"16,000,000/year","  Updated 09 Feb 2023, Added 21 Dec 2022 ", FOR RENT: DIRECT CASH PAYING CLIENTS ONLY WELL BUILT WELL SIZED WELL PRICED 4 BEDROOM.. Read more ,Serviced,4 beds4 baths5 Toilets
Banana Island Road Ikoyi Lagos,"14,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY FRESH DEALS! WATERFRONT 4 BEDROOM APARTMEN.. Read more ,Serviced,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"13,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY PREMIUM 4 BEDROO.. Read more ,Serviced,4 beds3 baths4 Toilets
Old Ikoyi Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 05 Jan 2023 ", FOR RENT: 4 BEDROOM SEMI DETACHED TERRACE HOUSE + BQ + GYM + SWIMMING POOL ETC IN CENTRAL .. Read more ,Serviced,4 beds4 baths5 Toilets
Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY. PLEASE DO NOT BOTHER IF YOU ARE NOT THE DIREC.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Banana Island Estate Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 19 Dec 2022 ", FOR RENT: *DIRECT CASH READY CLIENTS ONLY LUXURY WATERFRONT 3 BEDROOM APARTMENT + BQ + .. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"900,000,000","  Updated 20 Feb 2023, Added 20 Nov 2022 ", FOR SALE: DIRECT INSTRUCTION FROM THE OWNER FOR SALE: LOCATION: BANANA ISLAND EST.. Read more,Newly Built,5 beds5 baths6 Toilets
Central Ikoyi Ikoyi Lagos,"7,500,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY HIGHLY PRACTICAL 3 BEDROOM APARTMENT (1ROOM EN.. Read more ,,0 beds0 baths0 Toilets
Ikoyi Lagos,"18,000,000/year","  Updated 09 Feb 2023, Added 02 Feb 2023 ", FOR RENT: STRICTLY FOR DIRECT & SERIOUS CLIENTS ONLY! PRINCE ADEMOLA OSINUGA SPECIALS!!.. Read more ,,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY Please if you are not the paying client. Do no.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Banana Island Estate Ikoyi Lagos,"19,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY PREMIUM CITY VIE.. Read more ,Serviced,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"20,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR SERIOUS AND CASH-READY CLIENTS ONLY. PLEASE CALL IF YOU ARE THE .. Read more ,Serviced,4 beds4 baths5 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"9,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY! PLEASE BE CERTAIN THERE IS FIN.. Read more ,Serviced,3 beds3 baths4 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Direct cash-ready clients only. Please call only if you are the paying clien.. Read more ,Serviced,4 beds4 baths5 Toilets
Central Ikoyi Old Ikoyi Ikoyi Lagos,"8,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY. PLEASE CALL IF YOU HAVE THE FI.. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"14,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: SEAMLESS TRANSACTIONS ONLY LUXURY 3 BEDROOM APARTMENT + BQ + SWIMMING POOL + .. Read more ,Serviced,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"14,000,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY LUXURY 4 MAISONETTE ON 2 FLOORS + BQ+POOL + GY.. Read more ,,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"9,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS ONLY LUXURY 3 BEDROOM.. Read more ,Serviced,3 beds3 baths3 Toilets
Banana Island Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CLIENTS ONLY WELL PRICED & FURNISHED 2 BEDROOM APARTMENT + SWIMMING PO.. Read more ,FurnishedServiced,2 beds2 baths3 Toilets
Banana Island Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY REASONABLY PRICED & PRACTICAL 3 BEDROOM APARTM.. Read more ,Serviced,3 beds baths Toilets
Banana Island Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY Please if you are not the paying client. Do no.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Victoria Island Lagos,"14,500,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY! PLEASE ONLY CONTACT PRINCE ADE.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Banana Island Ikoyi Lagos,"23,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: STRICTLY FOR DIRECT & CASH-READY CLIENTS ONLY! PRINCE ADEMOLA OSINUGA SPECIAL.. Read more ,Serviced,3 beds3 baths4 Toilets
Ikoyi Lagos,"16,000,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSACTIONS TOP EXECUTIVE 2 BEDRO.. Read more ,Serviced,2 beds2 baths3 Toilets
Ikoyi Lagos,"13,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY WELL SIZED 4 BEDROOM SEMI DETACHED TERRACE HO.. Read more ,Serviced,4 beds4 baths5 Toilets
Central Ikoyi Ikoyi Lagos,"18,500,000/year","  Updated 09 Feb 2023, Added 27 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY TOP RATED 4 BEDROOM APARTMENT + 2BQ + SWIMMING.. Read more ,Serviced,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"14,500,000/year","  Updated 09 Feb 2023, Added 19 Dec 2022 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY LUXURY WATERVIEW 4 BEDROOM APARTMENT + BQ + POOL.. Read more ,Serviced,4 beds4 baths5 Toilets
Parkview Estate Ikoyi Lagos,"1,800,000,000","  Updated 19 Feb 2023, Added 14 Dec 2022 "," FOR SALE: This 6 bedroom luxury house is located in the heart of Ikoyi, Lagos. It offers a.. Read more",Serviced,6 beds6 baths5 Toilets
Parkview Estate Ikoyi Lagos,"10,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: NEW 8 NOS WELL SIZED 4 BEDROOM APARTMENTS + BQ + ELEVATOR + ETC IN PARKVIEW IKOY.. Read more ,FurnishedServicedNewly Built,4 beds4 baths5 Toilets
Old Ikoyi Old Ikoyi Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 04 Feb 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY REASONABLY PRICED 4 BEDROOM APARTMENT + BQ + S.. Read more ,Serviced,4 beds4 baths5 Toilets
Banana Island Ikoyi Lagos,"14,000,000/year","  Updated 09 Feb 2023, Added 05 Jan 2023 ", FOR RENT: DIRECT CASH-READY CLIENTS ONLY Well built 4 bedroom terrace apartment + bq + .. Read more ,Serviced,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"13,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: FOR LEASE IN CENTRAL IKOYI DIRECT CASH READY CLIENTS ONLY SEAMLESS TRANSAC.. Read more ,Serviced,4 beds4 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"15,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: DIRECT CASH READY CLIENTS ONLY Please make sure you have the capacity to pay .. Read more ,Serviced,4 beds4 baths5 Toilets
Salemn Ilasan Ilasan Lekki Lagos,"2,800,000/year","  Updated 09 Feb 2023, Added 09 Jan 2023 ", FOR RENT: FOR RENT 3 BEDROOM FLAT Rent: 2.8M per Annum Other charges: Agency: 10.. Read more ,,3 beds4 baths4 Toilets
Old Ikoyi Ikoyi Lagos,"13,500,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: 3 bedroom Flat / Apartment for rent Old Ikoyi Old Ikoyi Ikoyi Lagos.. Read more ,Serviced,3 beds3 baths4 Toilets
Old Ikoyi Ikoyi Lagos,"12,000,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Direct cash ready clients only. Please be certain you have the capacity to pay.. Read more ,Serviced,3 beds3 baths4 Toilets
Central Ikoyi Lagos,"14,000,000/year","  Updated 09 Feb 2023, Added 29 Jan 2023 ", FOR RENT: SERIOUS CASH READY CLIENTS ONLY NEW 4 BEDROOM SEMI DETACHED TERRACE HOUSE + B.. Read more ,,4 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"25,000,000/year","  Updated 09 Feb 2023, Added 08 Nov 2022 ", FOR RENT: DIRECT CLIENTS WITH READY PAYMENT. Please call if you have the capacity to mak.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Parkview Estate Ikoyi Lagos,"6,500,000/year","  Updated 09 Feb 2023, Added 16 Jan 2023 ", FOR RENT: direct cash ready clients Luxury 3 bedroom maisonette apartment + bq + gym + .. Read more ,Serviced,3 beds3 baths4 Toilets
