Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Abule Egba Abule Egba Lagos,"12,000,000/year","  Updated 28 Jul 2022, Added 15 Jun 2022 ", FOR RENT: For sale or lease SEMI-DIRECT INSTRUCTION Brand New petrol station on 2plot.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"15,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 "," FOR RENT: 2000sqm land beside Zenith bank by lekki phase one gate, Admiralty for lease .. Read more ",,0 beds0 baths0 Toilets
Apapa Road Apapa Lagos,"1,000,000/year","  Updated 28 Jul 2022, Added 24 Jun 2022 ", FOR RENT: Lovely 2bedroom flat all ensuit with a guest toilet (upstairs) at Joseph Lambo.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 09 Jun 2022 ", FOR RENT: FOR RENT 4 bedrooms terrace duplex with bq @ ikota GRA Rent 3.5m Daniel.. Read more ,,0 beds0 baths0 Toilets
Conservation Road Chevron Lekki Lagos,"3,000,000/year","  Updated 28 Jul 2022, Added 31 May 2022 "," FOR RENT: FOR RENT Brand New 2 Bedroom Apartment Location: Conservation Road, By Chev.. Read more ",,0 beds0 baths0 Toilets
Gbagada Lagos,"700,000/year","  Updated 28 Jul 2022, Added 13 Jul 2022 ", FOR RENT: Specious mini flat with separate toilet & [email protected] Jesus street ifako ghbaga.. Read more ,,0 beds0 baths0 Toilets
Oworonshoki Gbagada Lagos,"25,000,000/year","  Updated 28 Jul 2022, Added 06 Jun 2022 ", FOR RENT: Prime EVENT Centre for long lease: Event centre on one acre of land with capa.. Read more ,,0 beds0 baths0 Toilets
Ojuelegba Surulere Lagos,"400,000/year","  Updated 28 Jul 2022, Added 06 May 2022 ", FOR RENT: Lovely shop on ayilara street off cleg ojuelegba Surulere price #4000.. Read more ,,0 beds0 baths0 Toilets
New Garage Gbagada Lagos,"800,000/year","  Updated 28 Jul 2022, Added 04 Jul 2022 ", FOR RENT: 2 units are available now Newly Build mini flat downstairs 2t1b with POP in .. Read more ,,0 beds0 baths0 Toilets
Medina Gbagada Lagos,"800,000/year","  Updated 28 Jul 2022, Added 29 Apr 2022 ", FOR RENT: Just Out Newly built 2 units of Mini flat bungalow 1t 1b @ Medina estate Gbag.. Read more ,,0 beds0 baths0 Toilets
Igboelerin Iba Ojo Lagos,"500,000/year","  Updated 28 Jul 2022, Added 05 Jul 2022 ", FOR RENT: Commercial Property for rent Igboelerin Iba Ojo Lagos.. Read more ,,0 beds0 baths0 Toilets
Adelabu Surulere Lagos,"1,600,000/year","  Updated 28 Jul 2022, Added 04 Jul 2022 ", FOR RENT: 2 bedroom newly renovated at Calabar street off adelabu Surulere Des.. Read more ,,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"20,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 "," FOR RENT: Land of Approximately 1,300sqm available for long lease directly on Water Corpor.. Read more ",,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"35,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 ", FOR RENT: LEKKI LEASE *SIZE: Approximately  3000sqm Land directly On the Rd *LOCATION: I.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"14,000,000/year","  Updated 28 Jul 2022, Added 17 May 2022 ", FOR RENT: For rent *Fully furnished and serviced 2 Bedroom apartment* *Amenities*.. Read more ,FurnishedServiced,0 beds0 baths0 Toilets
Novabase Estate Lekki Phase 1 Lekki Lagos,"5,000,000/year","  Updated 28 Jul 2022, Added 08 Jul 2022 "," FOR RENT: Just Out To Let 2 units of serviced 2 bedroom to let at Novabase estate, .. Read more ",,0 beds0 baths0 Toilets
Gbagada Lagos,"9,000,000/year","  Updated 28 Jul 2022, Added 10 May 2022 ", FOR RENT: To let 9 Bedroom Detached house with 5Toilets and 3Rooms Basement Along Gbagada.. Read more ,,0 beds0 baths0 Toilets
Aguda Surulere Lagos,"1,300,000/year","  Updated 28 Jul 2022, Added 13 Jun 2022 ", FOR RENT: A magnificent (2) Two Bedrooms Apartment En-suite with visitors toilet.. Dreams .. Read more ,,0 beds0 baths0 Toilets
Gbagada Lagos,"450,000/year","  Updated 28 Jul 2022, Added 01 May 2022 ", FOR RENT: Just Out A decent roomself contained @ Olaleye (left) sawmill Gbagada 450k.. Read more ,Serviced,0 beds0 baths0 Toilets
Millenuim Ups Gbagada Lagos,"2,500,000/year","  Updated 28 Jul 2022, Added 26 Jul 2022 ", FOR RENT: Semi Brief Decent 3 bedrooms up flat 2 t 2b a room ensuite all tiled POP ward.. Read more ,,0 beds0 baths0 Toilets
Idi Araba Surulere Lagos,"600,000/year","  Updated 28 Jul 2022, Added 26 Jun 2022 ", FOR RENT: To let and still available New house Miniflat at idiaraba with 2 Toilets and .. Read more ,, beds baths Toilets
Lekki Phase 1 Lekki Lagos,"900,000/year","  Updated 28 Jul 2022, Added 09 Jun 2022 ", FOR RENT: A lovely and very clean bedroom shared apartment available at John Okafor Estate.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"600,000/year","  Updated 28 Jul 2022, Added 30 Apr 2022 ", FOR RENT: IKATE SELF-CON FOR REN A ready Pay and park in BQ inside prime water Gardens 2 .. Read more ,,0 beds0 baths0 Toilets
Anthony Village Maryland Lagos,"600,000/year","  Updated 28 Jul 2022, Added 27 Jul 2022 "," FOR RENT: To let Miniflat at Anthony by aladura Estate, it's a BQ good for young single .. Read more ",,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"30,000,000/day","  Updated 28 Jul 2022, Added 05 Jun 2022 "," FOR RENT: 1,500sqm land for LEASE with an additional 1,000sqm set back directly on Lekki -.. Read more ",,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 13 May 2022 ", FOR RENT: Specifications of Photos: 3bedroom flat Status: For Rent Price:3.5m S.. Read more ,,0 beds0 baths0 Toilets
Ifako Gbagada Gbagada Lagos,"800,000/year","  Updated 28 Jul 2022, Added 23 Jun 2022 ", FOR RENT: JUST OUT NOW 2bedroom flat upstairs @ Ifako GBAGADA 800k per annum Oran.. Read more ,,0 beds0 baths0 Toilets
Victoria Island Lagos,"20,000,000/year","  Updated 28 Jul 2022, Added 13 Jun 2022 "," FOR RENT: FOR LEASE* 4 BEDROOM CORNER PIECE DETACHED HOUSE, SUITABLE FOR COMMERCIAL USE.. Read more ",,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"8,000,000/year","  Updated 28 Jul 2022, Added 23 May 2022 "," FOR RENT: For Lease, Semi Direct letting in Osborne Phase 2 of 3 (nos) 4-bedroom townho.. Read more ",,0 beds0 baths0 Toilets
Surulere Lagos,"2,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 ", FOR RENT: To let Shop directly on Adeniran Ogunsanya with Toilet(Ground floor) Pric.. Read more ,,0 beds0 baths0 Toilets
Adeniran Ogunsanya Surulere Lagos,"2,500,000/year","  Updated 28 Jul 2022, Added 12 May 2022 ", FOR RENT: Lovely Clean(2) shop with in built toilet ?? @ adeniran ogunsanya Road Suruler.. Read more ,,0 beds0 baths0 Toilets
Ikeja Lagos,"140,000,000/year","  Updated 28 Jul 2022, Added 21 Jun 2022 ", FOR RENT: 32room hotel in gra ikeja for lease. Features include 200 capacity hall 50.. Read more ,,0 beds0 baths0 Toilets
Medina Gbagada Lagos,"600,000/year","  Updated 28 Jul 2022, Added 29 Apr 2022 ", FOR RENT: *Just Out* Mini flat bungalow 1t 1b @ Medina estate Gbagada Rent 600k Vi.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Phase 1 Lekki Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 21 Jun 2022 ", FOR RENT: FOR RENT 2 bedrooms apartment Location: Lekki phase 1 Rent: 3.5M Service.. Read more ,,0 beds0 baths0 Toilets
Randle Avenue Surulere Lagos,"1,300,000/year","  Updated 28 Jul 2022, Added 22 Jul 2022 "," FOR RENT: Lovely very big shop with inbuilt toilet on itire road Surulere,Lagos by Ishaga .. Read more ",,0 beds0 baths0 Toilets
Haruna Lowa Estate Jumofak Ikorodu Lagos,"50,000/year","  Updated 28 Jul 2022, Added 07 Jul 2022 ", FOR RENT: Flat / Apartment for rent Haruna Lowa Estate Jumofak Ikorodu Lagos.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"150,000,000","  Updated 20 Feb 2023, Added 12 Dec 2022 "," FOR SALE: FOR SALE: LOCATION: BANANA ISLAND ESTATE, IKOYI, LAGOS. FULLY FURNISHED 2 .. Read more",ServicedFurnished,2 beds2 baths3 Toilets
Medina Gbagada Lagos,"650,000/year","  Updated 28 Jul 2022, Added 24 Jun 2022 ", FOR RENT: Semi Brief miniflat up flat at Medina Estate Gbagada Lagos Rent 650k .. Read more ,,0 beds0 baths0 Toilets
Ado Ajah Lagos,"1,000,000/year","  Updated 28 Jul 2022, Added 17 Jul 2022 ", FOR RENT: Spacious Super Clean 2bedrooms apartment in a Secured Estate For Rent Locati.. Read more ,,0 beds0 baths0 Toilets
Lekki Free Trade Zone Road Free Trade Zone Ibeju Lekki Lagos,"1,500/year","  Updated 28 Jul 2022, Added 30 May 2022 ", FOR RENT: A large expanse of land with Warehouse Stancheon is available for immediate let.. Read more ,, beds baths Toilets
Osapa London Lekki Lagos,"4,500,000/year","  Updated 28 Jul 2022, Added 06 May 2022 ", FOR RENT: *OSAPA FLAT TO LET* Very Spacious 3 bedroom flat with 1 room BQ in an estate i.. Read more ,,0 beds0 baths0 Toilets
Iyana School Iba Ojo Lagos,"200,000/year","  Updated 28 Jul 2022, Added 15 Jul 2022 ", FOR RENT: Flat / Apartment for rent Iyana School Iba Ojo Lagos.. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"5,000,000/year","  Updated 28 Jul 2022, Added 13 Jun 2022 ", FOR RENT: BERA ESTATE RENT This is a very lovely and Spacious 4bedroom Terrace Duplex at .. Read more ,,0 beds0 baths0 Toilets
Ogunlana Surulere Lagos,"1,700,000/year","  Updated 28 Jul 2022, Added 04 Jul 2022 ", FOR RENT: *For rent: .. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 26 Apr 2022 ", FOR RENT: Semi Direct TO LET A newly built and beautifully designed terrace house havin.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 22 May 2022 ", FOR RENT: TO LET Newly built 3Nos of 3 bedroom terrace duplex for rent Location: ?? .. Read more ,,0 beds0 baths0 Toilets
Gowan Egbeda Alimosho Lagos,"2,500,000","  Updated 28 Jul 2022, Added 29 Apr 2022 ", FOR RENT: A four bedrooms Semi detached duplex at Gowon estate Egbeda... RENT:N2.5m PA.. Read more ,, beds baths Toilets
Oniru Victoria Island Lagos,"80,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 "," FOR RENT: 6000sqm Well paved fenced land with a gate in Oniru axis, it good for a car park.. Read more ",,0 beds0 baths0 Toilets
Parkview Estate Ikoyi Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR RENT: FOR RENT: Nicely Finished & Serviced 3 Bedroom Terrace House with Boy's Quarter .. Read more,Serviced,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"15,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 ", FOR RENT: About 1000sqm directly on fola osibo Road *Good for any commercial use. *Owner.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"900,000/year","  Updated 28 Jul 2022, Added 22 Jul 2022 "," FOR RENT: SELFCON APARTMENT AT LEKKI PHASE 1 Rent: 900,000 Service Charge: 400,000 Caut.. Read more ",,0 beds0 baths0 Toilets
Abraham Adesanya Estate Ajah Lagos,"4,000,000/year","  Updated 28 Jul 2022, Added 20 May 2022 ", FOR RENT: DESCRIPTION: ---------------------------- 5bedroom duplex with BQ for rent.. Read more ,,0 beds0 baths0 Toilets
Ijesha Surulere Lagos,"500,000/year","  Updated 28 Jul 2022, Added 20 May 2022 ", FOR RENT: Letting very Hot fresh Very clean and sizeable 4 units of mini flat with run.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"35,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 ", FOR RENT: UNIQUE LAND FOR LEASE LEKKI PHASE ONE ADMIRALTY. WAY LEKKI PHASE ONE LEFT .. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"25,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 ", FOR RENT: Well located 1900ms facing the major road to ShopRite opp Oriental hotel Long l.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"4,500,000/year","  Updated 28 Jul 2022, Added 01 Jun 2022 ", FOR RENT: FURNISHED APARTMENT IN LEKKI Furnished 2Bedroom Apartment in a secured and ser.. Read more ,,0 beds0 baths0 Toilets
Ifako Gbagada Gbagada Lagos,"1,500,000/year","  Updated 28 Jul 2022, Added 09 May 2022 "," FOR RENT: Decent 3bedroom flat all rooms ensuite with guest toilet, ground floor block of .. Read more ",,0 beds0 baths0 Toilets
Thomas Estate Ajah Lagos,"60,000,000/year","  Updated 28 Jul 2022, Added 06 Jul 2022 "," FOR RENT: For Sale Newly completed 4br detached duplex with one room bq at Thomas Estate,.. Read more ",,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"85,000,000","  Updated 20 Feb 2023, Added 20 Sep 2022 "," FOR SALE: modern 3 bedroom apartment in Ikate, Lekki, Lagos. This home has functional l.. Read more",ServicedNewly Built,3 beds3 baths4 Toilets
Gerard Road Ikoyi Lagos,"10,000,000/year","  Updated 28 Jul 2022, Added 28 May 2022 "," FOR RENT: OLD IKOYI RENT ALERT A fully Serviced 2 bedroom penthouse, fully furnished, fit.. Read more ",,0 beds0 baths0 Toilets
New Garage Gbagada Lagos,"700,000/year","  Updated 28 Jul 2022, Added 23 Jun 2022 ", FOR RENT: Just out Decent 2bedroom flat with 2t 2b at new garage Gbagada lagos 700k .. Read more ,,0 beds0 baths0 Toilets
Iyana School Iba Ojo Lagos,"150,000/year","  Updated 28 Jul 2022, Added 28 Jun 2022 ", FOR RENT: Flat / Apartment for rent Iyana School Iba Ojo Lagos.. Read more ,Newly Built,0 beds0 baths0 Toilets
Eleganza Estate Opposite Vgc Vgc Lekki Lagos,"2,500,000/year","  Updated 28 Jul 2022, Added 05 Jul 2022 ", FOR RENT: JUST OUT AT ELEGANZA ESTATE LEKKI Clean and spacious 10 units of 2 bedroom a.. Read more ,,0 beds0 baths0 Toilets
Aguda Surulere Lagos,"65,000,000/year","  Updated 28 Jul 2022, Added 22 Jul 2022 ", FOR RENT: Solid block of 4nos of 2bedroom flat and a bq @akinyele street behind saint bart.. Read more ,,0 beds0 baths0 Toilets
Vgc Lekki Lagos,"4,500,000/year","  Updated 28 Jul 2022, Added 13 Jul 2022 ", FOR RENT: TO LET A pay and pack in a well-maintained 4-bedroom semi-detached house with .. Read more ,,0 beds0 baths0 Toilets
Aguda Surulere Lagos,"2,000,000/year","  Updated 28 Jul 2022, Added 02 Jun 2022 ", FOR RENT: TOLET A SPACIOUS NEWLY RENOVATED 3BEDROOM FLAT DOWNSTAIRS ALL ROOMS ENSUITE W.. Read more ,,0 beds0 baths0 Toilets
Osapa London Osapa London Lekki Lagos,"2,500,000/year","  Updated 28 Jul 2022, Added 12 May 2022 ", FOR RENT: 1bedroom flat for rent in Osapa London for 2.5m Rent: 2.5m Service charge: 8.. Read more ,,0 beds0 baths0 Toilets
Iyana School Iba Ojo Lagos,"200,000/year","  Updated 28 Jul 2022, Added 04 Jul 2022 ", FOR RENT: Commercial Property for rent Iyana School Iba Ojo Lagos.. Read more ,,0 beds0 baths0 Toilets
Salem Ikate Ikate Lekki Lagos,"2,500,000/year","  Updated 28 Jul 2022, Added 19 May 2022 "," FOR RENT: 2 bedroom apartment 2.5M Salem, IKATE. Service charge 500k Agency10% Lega.. Read more ",,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 22 Jun 2022 ", FOR RENT: *Ikate Letting* A 3 bedroom with bq is now available for rent in Primewaters .. Read more ,,0 beds0 baths0 Toilets
Randle Avenue Surulere Lagos,"300,000/year","  Updated 28 Jul 2022, Added 24 Jun 2022 ", FOR RENT: LETTING: A portable [redacted] a very serene and secured compound. Price _300k.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"6,000,000/year","  Updated 28 Jul 2022, Added 07 Jun 2022 "," FOR RENT: A very neat 4bedroom terrace duplex with BQ, wardrobe at abiola court ikate Re.. Read more ",,0 beds0 baths0 Toilets
Iyana School Iba Ojo Lagos,"180,000/year","  Updated 28 Jul 2022, Added 01 Jul 2022 ", FOR RENT: Flat / Apartment for rent Iyana School Iba Ojo Lagos.. Read more ,,0 beds0 baths0 Toilets
Maryland Lagos,"12,000,000/year","  Updated 28 Jul 2022, Added 30 Jun 2022 "," FOR RENT: To Let A very nice and spacious 6 bedroom fully detached duplex, with ample p.. Read more ",,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"4,000,000/year","  Updated 28 Jul 2022, Added 25 Jul 2022 ", FOR RENT: For Rent : Commercial (currently used as a salon) 3 bedroom semi-detached ho.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 22 Jun 2022 ", FOR RENT: Ikate Letting A 3 bedroom with bq is now available for rent in Primewaters Ga.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"35,000,000/year","  Updated 28 Jul 2022, Added 08 Jul 2022 ", FOR RENT: Executive lounge in lekki ph1 for rent. Fully furnished to soothe a lounge Fu.. Read more ,, beds baths Toilets
Oniru Victoria Island Lagos,"25,000,000/year","  Updated 28 Jul 2022, Added 05 Jun 2022 ", FOR RENT: 2000Sqm Bearland by ShopRite Rd Oniru Victoria Island Lagos....price is 25m per .. Read more ,,0 beds0 baths0 Toilets
Medina Gbagada Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 27 May 2022 ", FOR RENT: 3 bedroom bungalow alone in the compound all room ensuite Can be used for any.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 28 Jul 2022, Added 28 May 2022 "," FOR RENT: Well maintained spacious 3 and 4 bedroom apartments with BQ, available for rent .. Read more ",,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"4,500,000/year","  Updated 28 Jul 2022, Added 07 Jul 2022 ", FOR RENT: Fully serviced 3 bedroom semi-detached duplex for rent. Features; Accessibl.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"900,000","  Updated 28 Jul 2022, Added 27 Apr 2022 ", FOR RENT: *LEKKI SELFCON* A spacious selfcon with wardrobe available for rent. Location:.. Read more ,,0 beds0 baths0 Toilets
Alawode Street Kilo Marsha Surulere Lagos,"3,000,000/year","  Updated 28 Jul 2022, Added 29 Apr 2022 "," FOR RENT: STILL AVAILABLE: NEW, exquisitely finished and very spacious 3Bedroom flat, 2nd.. Read more ",,0 beds0 baths0 Toilets
Lekki Lagos,"6,000,000/year","  Updated 28 Jul 2022, Added 03 Jun 2022 ", FOR RENT: Leasing In Lekki Phase 1 (COMMERCIAL). 4 bedroom Semi-detached duplex (Newly.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"3,500,000/year","  Updated 28 Jul 2022, Added 04 Jul 2022 "," FOR RENT: Furnished Mini Flat IKATE, Lekki, Lagos. Rent: 3.5M Agency 10% Legal 10% .. Read more ",FurnishedServiced,0 beds0 baths0 Toilets
Igboelerin Iba Ojo Lagos,"100,000/year","  Updated 28 Jul 2022, Added 05 Jul 2022 ", FOR RENT: Flat / Apartment for rent Igboelerin Iba Ojo Lagos.. Read more ,,0 beds0 baths0 Toilets
Ologolo Lekki Lagos,"1,800,000/year","  Updated 28 Jul 2022, Added 30 Jun 2022 ", FOR RENT: FOR RENT Newly Built Selfservice 1-Bed/Mini flat In With Open Plan Kitchen A .. Read more ,,0 beds0 baths0 Toilets
Ologolo Lekki Lagos,"6,500,000/year","  Updated 28 Jul 2022, Added 20 Jul 2022 ", FOR RENT: FOR RENT Newly Built Self-service 4-Bedroom Detached Duplex With A Room Bq In.. Read more ,,0 beds0 baths0 Toilets
"Off Orchid Road, Lekki Lagos","3,800,000/year",  Added 26 Jul 2022 , FOR RENT: 4 bedroom terrace duplex off orchid road. Rent 3.8m Agency 10% Legal 10% .. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"35,000,000/year","  Updated 25 Jul 2022, Added 12 May 2022 ", FOR RENT: Unique Land For LEASE Lekki Phase1 Admiralty way Ripe Bare Land Fenced Gate .. Read more ,,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"30,000,000/year","  Updated 25 Jul 2022, Added 05 Jul 2022 ", FOR RENT: Land For Lease Size : 3700SQM Location : Oniru By City Of David Price .. Read more ,,0 beds0 baths0 Toilets
Kunsela Street Ikate Lekki Lagos,"6,000,000/year","  Updated 25 Jul 2022, Added 04 Jul 2022 ", FOR RENT: Serviced semi-detached house has 4 bedrooms (all en-suite) with spacious boys' q.. Read more ,,0 beds0 baths0 Toilets
Ikeja Lagos,"1,900/sqm","  Updated 25 Jul 2022, Added 19 May 2022 "," FOR RENT: For lease; A two bay 2,600sqft warehouse @ off billings way Oregun. Rate:N.. Read more ",,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"15,000,000/year","  Updated 25 Jul 2022, Added 12 May 2022 "," FOR RENT: 2000sqm land beside Zenith bank by lekki phase 1 gate, Admiralty for lease 15.. Read more ",,0 beds0 baths0 Toilets
Water Corporation Drive Road. Oniru Victoria Island Lagos,"20,000,000/year","  Updated 25 Jul 2022, Added 16 May 2022 "," FOR RENT: Land For Lease Size: Approximately 1,300 Sqm Location: Water Corporation D.. Read more ",, beds baths Toilets
Oniru Victoria Island Lagos,"80,000,000/year","  Updated 25 Jul 2022, Added 12 May 2022 ", FOR RENT: A Land about 6000sqm for LEASE Well paved fenced land with gate in Oniru axis.. Read more ,,0 beds0 baths0 Toilets
"Off Kings Way, Ikoyi Lagos","10,000,000/year","  Updated 25 Jul 2022, Added 15 Jun 2022 "," FOR RENT: 4 bedroom Apartment on 4th Floor With BQ, Swimming Pool & Gym Location: Off .. Read more ",,0 beds0 baths0 Toilets
Oniru By City Of David Oniru Victoria Island Lagos,"30,000,000/year","  Updated 25 Jul 2022, Added 22 Jun 2022 ", FOR RENT: Land For Lease Size : 3700 Sqm Location : Oniru By City Of David Price .. Read more ,,0 beds0 baths0 Toilets
Ligali Ayorinde Victoria Island Lagos,"7,000,000/year","  Updated 25 Jul 2022, Added 21 Jul 2022 ", FOR RENT: For Rent Office Spaces For Rent in VI Location: Victoria Island. Featur.. Read more ,Serviced, beds baths Toilets
Banana Island Ikoyi Lagos,"1,500,000,000","  Updated 20 Feb 2023, Added 20 Nov 2022 ", FOR SALE: DIRECT INSTRUCTION FROM THE OWNER FOR SALE: NEWLY BUILT 5 BEDROOM FULLY D.. Read more,Newly Built,5 beds5 baths6 Toilets
"At Park Road, Apapa Road Ebute Meta Apapa Lagos","5,500,000/year","  Updated 25 Jul 2022, Added 06 Jul 2022 ", FOR RENT: Spacious Newly Built Mini Flat For Long Lease Well Screeded with Pop Ceiling.. Read more ,Newly Built,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"360,000,000/year","  Updated 25 Jul 2022, Added 23 Jun 2022 ", FOR RENT: For Sale Well Built Spacious 5 Bedroom Fully Detached Duplex With A Swimming .. Read more ,,0 beds0 baths0 Toilets
Opebi Ikeja Lagos,"550,000/year","  Updated 25 Jul 2022, Added 17 May 2022 ", FOR RENT: Quick letting Big shop space on first floor at Opebi suitable for office too.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"2,500,000/year","  Updated 25 Jul 2022, Added 24 Jul 2022 ", FOR RENT: For Rent Beautiful 2 Massive Clean Space Available For Rent. Location: Lek.. Read more ,Furnished,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"15,000,000/year","  Updated 25 Jul 2022, Added 12 May 2022 ", FOR RENT: Land Available For LEASE A Water Front Land of about 500 Sqm Located At Lekk.. Read more ,,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"80,000,000/year","  Updated 25 Jul 2022, Added 16 May 2022 "," FOR RENT: Land For Lease Location: Oniru axis, Victoria Island Size: 6000 Sqm Re.. Read more ",,0 beds0 baths0 Toilets
Lekki Lagos,"30,000,000/year","  Updated 25 Jul 2022, Added 16 May 2022 "," FOR RENT: Land For Lease Size: 1,500sqm with additional 1,000sqm Location: Lekki -.. Read more ",,0 beds0 baths0 Toilets
Victoria Island Lagos,"60,000,000/year","  Updated 25 Jul 2022, Added 13 May 2022 ", FOR RENT: FOR RENT/LEASE A very big and well spacious detached house with basement (whi.. Read more ,,0 beds0 baths0 Toilets
Parkview Estate Ikoyi Lagos,"7,000,000/year","  Updated 25 Jul 2022, Added 16 Jun 2022 ", FOR RENT: For Lease: 4 Numbers Of 4bedroom Newly Renovated Terrace Apartment Locati.. Read more ,,0 beds0 baths0 Toilets
Ikoyi Lagos,"13,500,000/year","  Updated 25 Jul 2022, Added 15 Jun 2022 ", FOR RENT: Flat / Apartment for rent Ikoyi Lagos.. Read more ,,0 beds0 baths0 Toilets
Akowonjo Alimosho Lagos,"4,500,000/year","  Updated 25 Jul 2022, Added 21 Jun 2022 ", FOR RENT: For Lease: Two Storey Buildings Complex Features: Mini Warehouse Open Fl.. Read more ,Newly Built,0 beds0 baths0 Toilets
Ramat Crescent Ogudu Gra Ogudu Lagos,"4,000,000/year","  Updated 25 Jul 2022, Added 16 Jun 2022 "," FOR RENT: For Rent: A Very Neat, Relatively New 4 Bedroom Duplex With 1 Room BQ Fe.. Read more ",,0 beds0 baths0 Toilets
Fola Osibo Lekki Phase 1 Lekki Lagos,"15,000,000/year","  Updated 25 Jul 2022, Added 16 May 2022 "," FOR RENT: Land For Lease Size: 1000 Sqm Location: Fola Osibo Road, Lekki Phase 1 .. Read more ",,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"35,000,000/year","  Updated 25 Jul 2022, Added 12 May 2022 ", FOR RENT: LEKKI LEASE SIZE: Approximately  3000sqm Land directly On the Rd IKATE Lekki .. Read more ,,0 beds0 baths0 Toilets
Akowonjo Alimosho Lagos,"4,000,000/year","  Updated 25 Jul 2022, Added 21 Jun 2022 ", FOR RENT: Two Storey Buildings Complex Features: Mini Warehouse Open Floors For Com.. Read more ,Newly Built,0 beds0 baths0 Toilets
Isaac John Ikeja Gra Ikeja Lagos,"15,000,000/year","  Updated 25 Jul 2022, Added 23 Jun 2022 "," FOR RENT: For Lease: Fenced Land Land Size: 1200 Sqm Location: Isaac John, GRA .. Read more ",,0 beds0 baths0 Toilets
"Banana Island, Ikoyi, Lagos Banana Island Ikoyi Lagos","33,000,000/year","  Updated 25 Jul 2022, Added 15 Jun 2022 "," FOR RENT: Brand New 4Bedroom Semi Detached House Alone in a Compound for Rent. 3 Floors, .. Read more ",Newly Built,0 beds0 baths0 Toilets
Lekki Lagos,"25,000,000/year","  Updated 25 Jul 2022, Added 12 May 2022 ", FOR RENT: Land of 1900sqm for long lease The land is directly facing major road to Sh.. Read more ,,0 beds0 baths0 Toilets
