Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Ikota Gra Ikota Lekki Lagos,"4,500,000/year","  Updated 19 Feb 2023, Added 28 Dec 2022 ", FOR RENT: Newly 4 bedroom terraced duplex apartment available for Rent in IKOTA GRA 4.5m. .. Read more ,,4 beds0 baths0 Toilets
Kilo Marsha Surulere Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 09 Feb 2023 ", FOR RENT: A relatively new 3 bedroom flat with all room ensuite located at Off Nnobi stree.. Read more ,,3 beds0 baths0 Toilets
Jibowu Yaba Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Unique 3 Bedroom Flat upstairs with all rooms ensuite and guest toilet. Fence r.. Read more ,,3 beds0 baths0 Toilets
Ogudu Lagos,"4,500,000/year","  Updated 19 Feb 2023, Added 26 Jan 2023 ", FOR RENT: A renovated 3 bedroom flat with a room BQ in a serene environment at Ogudu GRA. .. Read more ,,3 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 19 Feb 2023, Added 17 Feb 2023 ", FOR RENT: Brand new 2nos 2 bedroom Massionette with a room servant quarter each at Lekki P.. Read more ,,2 beds0 baths0 Toilets
Oworo Kosofe Ikosi Lagos,"1,300,000/year","  Updated 19 Feb 2023, Added 17 Feb 2023 "," FOR RENT: Relatively new 3bedroom flat, pop, two rooms en-suite, kitchen cabinet, separate.. Read more ",,3 beds0 baths0 Toilets
"Opebi, Maryland Ikeja Lagos","1,300,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: 2 Bedroom Flat Groundfloor, All Room Ensuite plus Guest Toilet, fence round and .. Read more ",,2 beds0 baths0 Toilets
"Maple Estate, Orchid Lekki Lagos","5,000,000/year","  Updated 19 Feb 2023, Added 10 Feb 2023 "," FOR RENT: 4 Bedroom Semi Detached Duplex with bq Location: Maple Estate, Orchid, Lekki, .. Read more ",,4 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"1,300,000/year","  Updated 19 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Mini flat 1.3m at Omole Phase1 181.. Read more ,,2 beds0 baths0 Toilets
Near Heritage Estate Aboru Ipaja Lagos,"350,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: Newly built mini flat. Features; fenced,gated,all round tiled, clean,no landlor.. Read more ",,2 beds0 baths0 Toilets
Agbonyi Avenue Surulere Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 ", FOR RENT: Executive and Lovely 2 bedroom apartment with all rooms en-suit with a very spac.. Read more ,,2 beds0 baths0 Toilets
Ikeja Gra Ikeja Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 "," FOR RENT: APARTMENTS FOR LEASE - GRA IKEJA New, modern and fully fitted 3-bedroom flats.. Read more ",,3 beds0 baths0 Toilets
Iwaya Yaba Lagos,"900,000/year","  Updated 19 Feb 2023, Added 02 Feb 2023 "," FOR RENT: Newly built spacious mini flat with personal staircase, prepaid meter, well vent.. Read more ",,2 beds0 baths0 Toilets
Morocco Road Shomolu Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 14 Feb 2023 "," FOR RENT: FRESH BRIEF 3NOS OF TWO BEDROOM AT OFF MOROCCO ROAD SHOMOLU WITH TWO TOILETS, TW.. Read more ",,2 beds0 baths0 Toilets
Millenuim Ups Gbagada Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 ", FOR RENT: Just out 2 bed in millennium 2.5m 181.. Read more ,,2 beds0 baths0 Toilets
Chevron Lekki Lagos,"70,000,000","  Updated 20 Feb 2023, Added 20 Sep 2022 ", FOR SALE: 4 BEDROOM SEMI-DETACHED DUPLEX FOR SALE Amenities: - [ ] 4 BEDROOM - [ ] Fitt.. Read more,ServicedNewly Built,4 beds4 baths5 Toilets
Iyana Ipaja Ipaja Lagos,"150,000/year","  Updated 19 Feb 2023, Added 26 Jan 2023 "," FOR RENT: Features: Fenced,gated with water,all round tiles, upstairs. Requirement: Work.. Read more ",,1 beds0 baths1 Toilets
Jibowu Yaba Lagos,"750,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Mini flat in igbobisabe street jibowu. Rent: 750k for upstairs and ground flo.. Read more ,,1 beds0 baths0 Toilets
Iyana Ipaja Ipaja Lagos,"300,000/year","  Updated 19 Feb 2023, Added 26 Jan 2023 "," FOR RENT: Executive mini flat in the estate. Features: Affordable, decent, fenced, gated,.. Read more ",,1 beds0 baths0 Toilets
Ajah Lagos,"800,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 "," FOR RENT: 2 bedroom apartment all rooms ensuite, inbuilt wardrobe with visitors toilet, wi.. Read more ",,2 beds0 baths0 Toilets
Olowora Ojodu Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 17 Jan 2023 "," FOR RENT: TO LET AT ISHERI, OLD OLOWORA ROAD VERY CLEAN 3 BEDROOM FLAT ?1.2 MILLION WORKI.. Read more ",,3 beds0 baths0 Toilets
Onike Bariga Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 09 Feb 2023 "," FOR RENT: super decent and standard 3 bedroom all room en-suite with visitors toilet, Scre.. Read more ",,2 beds0 baths0 Toilets
Shangisha Magodo Gra Phase 2 Kosofe Ikosi Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 11 Jan 2023 "," FOR RENT: A lovely service 3bedroom flat upstairs and downstairs, all rooms En-suite with .. Read more ",,3 beds0 baths0 Toilets
Egbe Ikotun Igando Lagos,"450,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 "," FOR RENT: A beautiful mini flat at liasu, Ile iwe Egbe Ikotun Lagos. No landlord, Just 2 .. Read more ",,1 beds0 baths0 Toilets
Chevy View Estate Lekki Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 26 Dec 2022 ", FOR RENT: Well finished and beautifully furnished 4 bedroom fully detached duplex plus 1ro.. Read more ,,4 beds0 baths0 Toilets
Ikeja Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 25 Jan 2023 ", FOR RENT: 3 bedroom all room ensuite in Ikeja GRA Price: 6m Service charge: 2.5m 181.. Read more ,,3 beds0 baths0 Toilets
Ladylak Bariga Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 23 Jan 2023 "," FOR RENT: Tastefully finished and furnished 2bedroom, ensuite rooms with chandelier light.. Read more ",,2 beds0 baths0 Toilets
Chevron Lekki Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Brand New 2 bedroom flat Location: idado Rent: 2.5m Agent: 10 Legal: 10 Cau.. Read more ,,2 beds0 baths0 Toilets
Bode Thomas Surulere Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 19 Oct 2022 ", FOR RENT: FOR YOUR DIRECT CLIENT AND FOR SALARY EARNERS ONLY. A SPACIOUS AND DECENT 2 .. Read more ,,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"400,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 "," FOR RENT: Newly built nice room self contain apartment Rent: 400k,500k Service charge.. Read more ",,1 beds0 baths1 Toilets
"Oke Ira, Ogba Ikeja Lagos","1,000,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 "," FOR RENT: 2 bedroom flat at Oke Ira Ogba ...1m with all rooms en-suite, ground floor. .. Read more ",,2 beds0 baths0 Toilets
Agbebi Road Ijesha Surulere Lagos,"600,000/year","  Updated 19 Feb 2023, Added 06 Jun 2022 "," FOR RENT: A very big shop on agbebi road, Ijesha, Surulere, good for any kind of business.. Read more ",,0 beds0 baths0 Toilets
"Ikota Shopping Complex , Near Vgc Ikota Lekki Lagos","3,000,000/year","  Updated 19 Feb 2023, Added 28 Sep 2022 ", FOR RENT: 2 SHOPS directly on the drive way of road 4 Available TO LET. Location: Ikota.. Read more ,,0 beds0 baths0 Toilets
Egbeda Alimosho Lagos,"700,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 "," FOR RENT: Fantastic 2 bedroom apartment available for letting, at Abule Odu Bus/ Stop oppo.. Read more ",,2 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"2,300,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 ", FOR RENT: 2 bedroom flat To let at peninsula garden estate Sangotedo Eti-osa Lekki all roo.. Read more ,,2 beds0 baths0 Toilets
Alimosho Lagos,"350,000/year","  Updated 19 Feb 2023, Added 31 Jan 2023 ", FOR RENT: To Let In Gowon Estate: Big shop at gowon with spacious extension ...350k yearly.. Read more ,,0 beds0 baths0 Toilets
Iyana Ipaja Ipaja Lagos,"400,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 ", FOR RENT: To Let At Ekoro Road: sweet and new mini flat with pop and kitchen cabinet to le.. Read more ,,2 beds0 baths0 Toilets
Baale Animashaun Road Alimosho Lagos,"500,000/year","  Updated 19 Feb 2023, Added 13 Feb 2023 "," FOR RENT: A nice miniflat with all round Tiles, POP finished building with water fenced ro.. Read more ",,1 beds0 baths0 Toilets
"Magodo Phase 1, Isheri Ikeja Lagos","5,000,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 ", FOR RENT: A 5 BEDROOM FULLY DETACHED DUPLEX IN MAGODO PHASE 1ISHERI GRA VERY GOOD LOCATION.. Read more ,,5 beds0 baths0 Toilets
"Joke Ayo Area, Off Ait Road Alagbado Abule Egba Lagos","60,000/month","  Updated 19 Feb 2023, Added 03 Jun 2022 ", FOR RENT: Double shop to let is mainly for pharmacy nothing else 60kmonthly along joke ayo.. Read more ,,0 beds0 baths0 Toilets
"Unity Road, Aboru Ipaja Lagos","5,000/month","  Updated 19 Feb 2023, Added 23 Sep 2022 ", FOR RENT: Letting Spacious shop. Location: Unity Road Aboru Lagos. Price: 5k 256.. Read more ,,0 beds0 baths0 Toilets
Lbs Lekki Ajah Lagos,"3,500,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: 4 bedroom fully detached duplex with BQ To let after LBS Lekki Lagos, all rooms .. Read more ",,4 beds0 baths0 Toilets
"Iyana Ekoro, Meiran Abule Egba Lagos","250,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 "," FOR RENT: Newly Built Room Mini flat with all round tiles, fence, gate and water. Perso.. Read more ",,1 beds0 baths0 Toilets
Ebute Metta Yaba Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 09 Feb 2023 "," FOR RENT: Lovely 2 bedroom flat at Herbert Macaulay way by Ondo Street, Ebute-metta Yaba r.. Read more ",,2 beds0 baths0 Toilets
Opebi Ikeja Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: An Executive 2 Bedroom Apartment, fully tiled, Ensuite, wardrobes and kitchen ca.. Read more ",,2 beds0 baths0 Toilets
Oba Akran Ikeja Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 "," FOR RENT: newly built mini flat/ 2 bedroom flat with guest toilet, water heater, prepaid m.. Read more ",,2 beds0 baths0 Toilets
Orisunmibare Iyana Ipaja Ipaja Lagos,"1,000,000/year","  Updated 19 Feb 2023, Added 15 Feb 2023 "," FOR RENT: TO LET..... A VERY SJPERB AND STANDARD NEWLY BUILT 2BEDROOM, OFF ORISUNBARE ROA.. Read more ",,2 beds0 baths3 Toilets
Alagomeji Yaba Lagos,"450,000/year","  Updated 19 Feb 2023, Added 23 Sep 2022 ", FOR RENT: Just Out Very standard and nice room self-contain with POP in TOKUNBO STREET .. Read more ,,0 beds0 baths0 Toilets
Ilupeju Estate Ilupeju Lagos,"500,000/year","  Updated 19 Feb 2023, Added 13 Feb 2023 ", FOR RENT: A STANDARD AND SPACIOUS ROOM SELF CON AT ILUPEJU ESTATE VERY CLOSE TO CHICKEN R.. Read more ,,1 beds0 baths1 Toilets
Surulere Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 ", FOR RENT: SPECIOUS CLEAN 2 BEDROOM FLAT [email protected] LAGOS HOME AKERELE CLOSE TO SHITTA AKEREL.. Read more ,,2 beds0 baths0 Toilets
Obanikoro Shomolu Lagos,"700,000/year","  Updated 19 Feb 2023, Added 08 Feb 2023 "," FOR RENT: AN EXECUTIVE STANDARD AND SPACIOUS EIGHT 8NOS OF ROOM SELF CONTAIN, AT OBANIKOR.. Read more ",,1 beds0 baths1 Toilets
Ifako Gbagada Gbagada Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 06 Jan 2023 ", FOR RENT: A Spacious Three bedroom Flat at sawmill Ifako Gbagada going for 1.2m with two .. Read more ,,3 beds2 baths2 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Standard spacious 4 bedroom terrace duplex with 1 bedroom BQ fitted with modern.. Read more ,,4 beds0 baths0 Toilets
"Makoko, Off Oyediran Estate Yaba Lagos","1,500,000/year","  Updated 19 Feb 2023, Added 17 Jan 2023 "," FOR RENT: A Newly Built and Decent 2 Bedroom Flat @ New Makoko, Yaba Lagos, Off Oyadiran E.. Read more ",,2 beds0 baths0 Toilets
Maryland Ikeja Lagos,"3,700,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 "," FOR RENT: NEWLY BUILT 3 Bedroom Terrace Duplex with POP, Security Doors, BQ, Power Backup .. Read more ",,3 beds0 baths0 Toilets
Pedro Road Shomolu Lagos,"500,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 ", FOR RENT: A VERY BIG SHOP AT PEDRO RD. AWOFODU BUS STOP EXELLENT FOR CORPORATE OFFI.. Read more ,,0 beds0 baths0 Toilets
"Bale Bus Stop, Egbeda Akowonjo Alimosho Lagos","1,500,000/year","  Updated 19 Feb 2023, Added 01 Jul 2022 "," FOR RENT: Mini warehouse for letting 1 year or 2 years par annual is 1.5m at Akowonjo, B.. Read more ",,0 beds0 baths0 Toilets
Millenuim Ups Gbagada Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: Specious newly built 4 bedroom detached duplex with a room BQ, 5m in millennium .. Read more ",,4 beds0 baths0 Toilets
Cement Agege Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 18 Oct 2022 ", FOR RENT: Warehouse for lease at Onipetesi estate 5m with enough parking space and office .. Read more ,,0 beds0 baths0 Toilets
Alausa Ikeja Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 28 Sep 2022 ", FOR RENT: AN OPEN SPACE AT ALAUSA GOOD FOR OFFICE PHARMACY SUPERMARKET AND STORAGE .. Read more ,,0 beds0 baths0 Toilets
Aboru Iyana Ipaja Ipaja Lagos,"5,000/month","  Updated 19 Feb 2023, Added 05 Jan 2023 ", FOR RENT: Very big affordable shop to let. Location :Unity road Aboru Iyanapaja Lagos. .. Read more ,, beds0 baths0 Toilets
Brown Road Aguda Surulere Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 06 Jan 2023 "," FOR RENT: A NEWLY BUILT SPECTACULAR 12 UNITS OF 2BEDROOM FLAT WITH ALL ROOMS EN-SUITE, FIT.. Read more ",,2 beds0 baths0 Toilets
Ebute Metta Yaba Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: Executive & Luxury built 3 Bedroom flat at Ebute Metta east. Rent: 2.5m, a year.. Read more ",,3 beds0 baths0 Toilets
Ogunlana Surulere Lagos,"750,000/year","  Updated 19 Feb 2023, Added 14 Feb 2023 ", FOR RENT: A decent mini flat located at Sam Shonibare Estate Off Olufemi via Ogunlana dr.. Read more ,,1 beds0 baths0 Toilets
Morocco Road Shomolu Lagos,"1,300,000/year","  Updated 19 Feb 2023, Added 14 Feb 2023 "," FOR RENT: A Very Lovely, Spacious And Standard Mini Flat at Off Morocco Shomolu Rent: N1... Read more ",,1 beds0 baths0 Toilets
Alausa Royal Estate Alausa Ikeja Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 ", FOR RENT: 4 bedroom duplex all en-suite without BQ available for rent @ Alausa Royal Estat.. Read more ,,4 beds0 baths0 Toilets
"Gbadamosi Street, Ojodu Grammar School Ojodu Lagos","1,200,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Executive 3bedroom flat with all ensuite upstairs At Off Gbadamosi Street Ojodu .. Read more ,,3 beds0 baths0 Toilets
Ifako Gbagada Gbagada Lagos,"2,500,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Decent 3 bedrooms flat upstairs all room ensuite with guest toilet all tiled POP.. Read more ,,3 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"4,000,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 ", FOR RENT: 4 bedroom semi-detached duplex with BQ To let around Novare ShopRite Sangotedo E.. Read more ,,4 beds0 baths0 Toilets
Ogunlana Drive Surulere Lagos,"600,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 ", FOR RENT: A STANDARD ROOM SELF-CON AT OJUELEGBA OFF OGUNLANAN DRIVE 600K PER YEAR WITH PO.. Read more ,,1 beds0 baths1 Toilets
Berger Ojodu Lagos,"350,000/year","  Updated 19 Feb 2023, Added 26 Jan 2023 ", FOR RENT: A room self contain at the back of Gtb Bank Ojodu Berga.. Price 350k. .. Read more ,,1 beds0 baths1 Toilets
Akoka Yaba Lagos,"5,000,000/year","  Updated 19 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Newly built Executive Spacious & Standard 5 Bedrooms fully detached house for re.. Read more ,,5 beds0 baths0 Toilets
"Kusa Street, Off Pedro Road, Ladilak Bariga Lagos","1,000,000/year","  Updated 19 Feb 2023, Added 20 Jan 2023 "," FOR RENT: 3 Bedroom Flat at Kusa Street, Off Pedro Road, Ladilak, Lagos. Upstairs 2 toi.. Read more ",,3 beds0 baths0 Toilets
Phase 1 Gbagada Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 25 Jan 2023 "," FOR RENT: Lovely 2 bedroom flat service apartment upstairs, all rooms ensuite plus guest t.. Read more ",,2 beds0 baths0 Toilets
Onipanu Shomolu Lagos,"1,500,000/year","  Updated 19 Feb 2023, Added 07 Feb 2023 ", FOR RENT: A Very Clean and Nicely Furnished 2 Bedroom Flat at Onipan by Ilupeju All Roo.. Read more ,,2 beds0 baths0 Toilets
Aguda Surulere Lagos,"1,200,000/year","  Updated 19 Feb 2023, Added 06 Feb 2023 ", FOR RENT: A SPACIOUS WELL MAINTAINED 3 BEDROOM FLAT UPSTAIRS SECOND FLOOR WITH 3 TOILETS .. Read more ,,3 beds2 baths3 Toilets
Thomas Estate Ajah Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Spacious 3 bedroom flat upstairs available To let at Thomas estate Ajah Eti-Osa .. Read more ,,3 beds0 baths0 Toilets
Peninsula Garden Estate Sangotedo Ajah Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 01 Feb 2023 ", FOR RENT: 3 bedroom flat down stairs available To let at peninsula garden estate at blenco.. Read more ,,3 beds0 baths0 Toilets
"Sunday Saidi Str, Orelope Bus Stop, Egbeda Alimosho Lagos","96,000/year","  Updated 19 Feb 2023, Added 26 Oct 2022 "," FOR RENT: Container shop @ Sunday saidi str, Orelope bus stop, Egbeda. Price:96k x 1 year.. Read more ",,0 beds0 baths0 Toilets
Abule Ijesha Yaba Lagos,"100,000/year","  Updated 19 Feb 2023, Added 20 Oct 2022 ", FOR RENT: Strategically located Shop Space for rent 100k per annum. 99% ready! 467 .. Read more ,,0 beds0 baths0 Toilets
Igbeyinadun Street Ojodu Lagos,"800,000/year","  Updated 19 Feb 2023, Added 11 Jan 2023 ", FOR RENT: 3 bedroom with 2t2b with all tiles at Igbeyinadun Street Ojodu Price 800k .. Read more ,,3 beds2 baths2 Toilets
Soluyi Gbagada Lagos,"1,800,000/year","  Updated 19 Feb 2023, Added 11 Jan 2023 "," FOR RENT: Inspections 11am-1pm tomorrow Wednesday Spacious 3 bedroom up flat 3t 3b, .. Read more ",,3 beds3 baths3 Toilets
Bariga Lagos,"700,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 "," FOR RENT: Fastest finger Spacious 2 bedroom flat. upstairs at Abeokuta street, Barig.. Read more ",,2 beds0 baths0 Toilets
Ilaje Bus Stop Bariga Lagos,"700,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Very decent and standard 2 bedroom at Ilaje Bus stop Bariga 700k yearly agreemen.. Read more ,,2 beds0 baths0 Toilets
Osapa London Lekki Lagos,"3,000,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 "," FOR RENT: 3 bedroom flat at osapa London, Rent 3m, upstairs Rent 2.5m, downstairs Agen.. Read more ",,2 beds0 baths0 Toilets
Millenuim Ups Gbagada Lagos,"3,000,000/year","  Updated 19 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Just out relatively new 3 bedroom flat in millennium estate Gbagada. .. Read more ,,3 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"7,000,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: Newly built 5 bedroom detached duplex with a room BQ inside, Omole Estate Phase1.. Read more ",,5 beds0 baths0 Toilets
Akute Ogba Lagos,"800,000/year","  Updated 19 Feb 2023, Added 09 Jan 2023 "," FOR RENT: 2 bedroom flat, 3toilets at Off Oyatogun street, Aguda Ogba 800k, Yoruba coopera.. Read more ",,2 beds0 baths3 Toilets
Bode Thomas Surulere Lagos,"3,500,000/year","  Updated 19 Feb 2023, Added 13 Jan 2023 ", FOR RENT: AN EXCELLENT AND SUPERB NEWLY BUILT 3UNITS OF 2BEDROOM FLAT UP AND DOWN AND 3UNI.. Read more ,,2 beds0 baths0 Toilets
Ilupeju Lagos,"2,800,000/year","  Updated 19 Feb 2023, Added 18 Jan 2023 ", FOR RENT: 4 bedroom terrace duplex all ensuite with each room having their toilets. Locat.. Read more ,,4 beds0 baths0 Toilets
Gbagada Lagos,"2,000,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 "," FOR RENT: An executive three bedroom flat at Soluyi, Gbagada, in a gated secured street in.. Read more ",,3 beds0 baths0 Toilets
Palmgroove Shomolu Lagos,"1,000,000/year","  Updated 19 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Newly Built Spacious Roomself & Mini flat Available at PALMGROOVE LAGOS Room c.. Read more ,, beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 19 Feb 2023, Added 16 Feb 2023 ", FOR RENT: FURNISHED 2BEDROOM APARTMENT FOR RENT AT LEKKI PHASE 1 LEKKI PHASE 1 OFF AD.. Read more ,,2 beds0 baths0 Toilets
Bajulaiye Road Shomolu Lagos,"1,000,000/year","  Updated 19 Feb 2023, Added 10 Jan 2023 "," FOR RENT: A Very Clean, Decent and Spacious 3 bedroom Flat at OFF BAJULAIYE ROAD, SHOMOLU.. Read more ",,3 beds0 baths0 Toilets
Ilupeju Lagos,"700,000/year","  Updated 19 Feb 2023, Added 24 Jan 2023 "," FOR RENT: To let. Spacious Mini flat at Ilupeju upstairs with car Park, Pop, screeded wal.. Read more ",,1 beds0 baths0 Toilets
Joke/ayo Merit Road Alimosho Lagos,"600,000/year","  Updated 19 Feb 2023, Added 10 Jun 2022 ", FOR RENT: double shop along joke/ayo in a commercialized area. shop facing the road. .. Read more ,,0 beds0 baths0 Toilets
Off Burdillion Road Ikoyi Lagos,"5,000,000,000","  Updated 18 Feb 2023, Added 13 Nov 2022 ", FOR SALE: FOR SALE!!! 27UNITS OF 3BEDROOM FLATS!!! .. Read more,Newly Built,3 beds4 baths4 Toilets
