Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Berger Ojodu Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 27 Jan 2023 "," FOR RENT: TO LET NEWLY BUILT SOPHISTICATED 2 BEDROOM FLAT with P.O.P FINISHED, FITTED CABI.. Read more ",Newly Built,2 beds2 baths2 Toilets
Allen Avenue Ikeja Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 01 Aug 2022 ", FOR RENT: Restaurant .. Read more ,,0 beds0 baths0 Toilets
Onike Yaba Lagos,"900,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 "," FOR RENT: *Direct to developer Newly built mini flat with pop ceiling, 2t2b, parking spac.. Read more ",Newly Built,1 beds1 baths2 Toilets
Obanikoro Shomolu Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 03 Sep 2022 ", FOR RENT: *OPEN OFFICE SPACE TO LET *@IKORODU ROAD BY OBANIKORO B/S WITH *-PERSONAL T.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: *MAGODO PHASE2 PROPERTY TO LET ======================= *Description: Well main.. Read more ,,3 beds3 baths3 Toilets
Osapa London Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Branded and Spacious 3 Bedroom Flat Apartment With Modern Facilities Equipped In.. Read more ,,3 beds3 baths4 Toilets
Morocco Shomolu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 15 Nov 2022 ", FOR RENT: Lovely .. Read more ,,0 beds0 baths1 Toilets
Alagomeji Alagomeji Yaba Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,3 beds3 baths3 Toilets
"Popoola Street, Pedro Gbagada Lagos","1,000,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 "," FOR RENT: 1 bedroom Flat / Apartment for rent Popoola Street, Pedro Gbagada Lagos.. Read more ",,1 beds2 baths2 Toilets
Olokonla Ajah Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Well Maintained 2 Bedroom Apartment in a Call-In Estate Features +Serene es.. Read more ,Serviced,2 beds2 baths3 Toilets
Pedro Shomolu Shomolu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 08 Jul 2022 ", FOR RENT: Lovely.. Read more ,Newly Built,0 beds0 baths1 Toilets
"Abiola Estate, Ayobo Ipaja Lagos","600,000/year","  Updated 14 Feb 2023, Added 09 Sep 2022 "," FOR RENT: Newly built 2bed at Abiola estate ayobo, pop sitting room, kitchen cabinets with.. Read more ",,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 03 Sep 2022 ", FOR RENT: Parking space Demarcation.. Read more ,,0 beds0 baths0 Toilets
Oke Ira Ogba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 18 Oct 2022 ", FOR RENT: Now available for inspection To Let A Spacious and lovely 2bedroom flat all .. Read more ,,0 beds0 baths0 Toilets
Adeniran Ogunsanya Surulere Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 "," FOR RENT: Lovely fantastic newly built 2 bedroom flat All en-suite,2no's vacant#2m×1yr ea.. Read more ",Newly Built,2 beds2 baths3 Toilets
Toyin Street Ikeja Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 17 Oct 2022 ", FOR RENT: Spacious 3rooms office space off toyin street ikeja going for 1.2m.. Read more ,,0 beds0 baths0 Toilets
Cooperative Villa Estate Badore Ajah Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 22 Dec 2022 ", FOR RENT: SPACIOUS AND BEAUTIFUL 5BEDROOM SEMI DUPLEX WITHIN A MINI SERENE AND SECURED EST.. Read more ,,5 beds5 baths6 Toilets
Sangotedo Ajah Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 08 Nov 2022 "," FOR RENT: Shop Space For Rent Price: N1,200,000 Location: Sangotedo .. Read more ",Newly Built,0 beds0 baths0 Toilets
Olokonla Ajah Lagos,"1,900,000/year","  Updated 14 Feb 2023, Added 15 Dec 2022 ", FOR RENT: Luxury 3-Bedroom Apartment All En-suite Features +Spaciously built +Upstai.. Read more ,Serviced,3 beds3 baths4 Toilets
Ologolo Lekki Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 19 Jan 2023 ", FOR RENT: *PROPERTY DETAILS Type: Beautiful 3 bedroom with BQ Category: RENT Location.. Read more ,,3 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"350,000/sqm","  Updated 14 Feb 2023, Added 14 Jul 2022 ", FOR RENT: JV JV JV LEkKI PHASE 1 RIGHT/ONIRU LAND SIZE: 4685sqms VALUE: 350k .. Read more ,,0 beds0 baths0 Toilets
Medina Gbagada Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 06 Feb 2023 "," FOR RENT: *Fresh letting Decent 3 bedrooms up flat 3t 2b, a room ensuite all tiled POP .. Read more ",,3 beds3 baths3 Toilets
Omole Phase 1 Ojodu Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: 2 bedroom House for rent Omole phase 1 Ojodu Lagos.. Read more ,,2 beds2 baths3 Toilets
Banfor Williams Close Off Ligali Ayorinde Victoria Island Lagos,"18,000,000/year","  Updated 14 Feb 2023, Added 28 Dec 2022 ", FOR RENT: LETTING BRIEF Description: A well-maintained 5 bedroom fully detached duplex .. Read more ,,5 beds5 baths5 Toilets
Right Side Lekki Phase 1 Lekki Lagos,"12,000,000/year","  Updated 14 Feb 2023, Added 28 Nov 2022 ", FOR RENT: A fully furnished 4 bedroom semi detached with private compound in a gated estat.. Read more ,Furnished,4 beds4 baths5 Toilets
"Aina Street, Ojodu Lagos","500,000/year","  Updated 14 Feb 2023, Added 14 Jun 2022 ", FOR RENT: To let Sharp finger Standard Shop with toilet on Aina street Ojodu Rent: .. Read more ,,0 beds0 baths0 Toilets
Off Admiralty Road Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: TO LET Fully Serviced and Furnished 1bedroom Flat & 2bedroom Flat @ Off Admi.. Read more ,FurnishedServiced,2 beds2 baths3 Toilets
Meiran Abule Egba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 06 Dec 2022 ", FOR RENT: Clean 3bedroom flat with 3 toilet &bath all round tiles kitchen canbinet. wardr.. Read more ,,0 beds0 baths0 Toilets
Abule Egba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 29 Nov 2022 ", FOR RENT: 3BEDROOM TO LET DESCRIPTION: Executive 3-bedroom flat. FEATURES: Upstairs .. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"13,000,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Location: Ikoyi (Banana Island) Luxury 3 bedroom all rooms en-suite terrace d.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
"Odozi Road, Ojodu Lagos","750,000/year","  Updated 14 Feb 2023, Added 02 Sep 2022 ", FOR RENT: To let Spacious Shop on odozi road Rent:#750k but with toilet #800k.. Read more ,,0 beds0 baths0 Toilets
Oko Oba Agege Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 07 Nov 2022 ", FOR RENT: Beautifully finished 4 bedroom detached duplex very spacious in a serene environ.. Read more ,,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 23 Sep 2022 ", FOR RENT: FOR LEASE WAREHOUSE AT OJODU RENT 1M PER ANNUM × 2YRS AGENCY FEE 20% LEGAL FE.. Read more ,,0 beds0 baths0 Toilets
Kfarm Estate Obawole Ogba Ifako Ogba Ogba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Standard and lovely 3 bed at Kfarm Estate obawole ogba Ifako 1.5M per annum Fe.. Read more ,,3 beds0 baths0 Toilets
Beechwood Estate Lakowe Ajah Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 09 Jan 2023 ", FOR RENT: neatly finished 3 bedroom flat all rooms ensuite with fitted kitchen cabinet an.. Read more ,,3 beds3 baths4 Toilets
River Valley Estate Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: TOLET 2 BEDROOM FLAT at RIVER VALLEY ESTATE going 1.2m upstairs.. Read more ,Furnished,2 beds3 baths3 Toilets
Berger Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Big shop at ojodu berger going for 800k and 1m .......1m has toilet while 800k n.. Read more ,,0 beds0 baths0 Toilets
Ifako Ogba Ogba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 16 Dec 2022 "," FOR RENT: Well Finished and Standard 3 Bedroom Flat Apartment With Well Tiled,Prepaid Mete.. Read more ",,3 beds3 baths4 Toilets
Ajah Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Brand New Mini flat in an Estate Features +Multiple balconies +Clean Tre.. Read more ,ServicedNewly Built,1 beds1 baths1 Toilets
Osapa London Lekki Lagos,"180,000,000/year","  Updated 14 Feb 2023, Added 09 Feb 2023 "," FOR RENT: 5 Bedroom Fully Detached Duplex For Sale Price: 180,000,000 Location: Osapa Lo.. Read more ",Newly Built,5 beds5 baths6 Toilets
: Adegoke Ajayi Street Ojodu Grammar School Ojodu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 30 Sep 2022 "," FOR RENT: o let Compact Mini flat with 1toilet ensuite, pop finished, upstairs and pers.. Read more ",,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 08 Nov 2022 "," FOR RENT: 4-bedroom terrace duplex to let at Ikate, Elegushi, Lekki with a room staff quar.. Read more ",,4 beds4 baths5 Toilets
Ebute Metta Yaba Lagos,"2,000,000","  Updated 14 Feb 2023, Added 12 Sep 2022 ", FOR RENT: SEMI-DIRECT LETTING T_to Well renovated and spacious 2 bedroom apartment with .. Read more ,,0 beds0 baths0 Toilets
Yakoyo Alagbole Ojodu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Sharp finger 2units left Relatively new 2bedroom flat all room ensuit pay an.. Read more ,,2 beds2 baths2 Toilets
Mobil Road Ilaje Ajah Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 "," FOR RENT: 3 Bedroom Semi Detached Duplex For Rent Price: 2,500,000 Caution: 200,000 Age.. Read more ",Serviced,3 beds3 baths4 Toilets
Sangotedo Ajah Lagos,"120,000,000","  Updated 19 Feb 2023, Added 10 Feb 2023 ", FOR SALE: FOR SALE: Cozy 5 Bedroom Semi-Detached Duplex with Open Terrace and Boys Quarter.. Read more,Newly Built,5 beds6 baths7 Toilets
Abule Egba Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 28 Jul 2022 ", FOR RENT: Distress Sales Of 3 Bedroom Flat In A Serene And Secured Estate On Half Plot Of .. Read more ,,0 beds0 baths0 Toilets
Toyin Street Ikeja Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 25 Nov 2022 ", FOR RENT: LETTING:- Mini ware house with personal toilet... With measurement of [email protected] Read more ,,0 beds0 baths0 Toilets
On The Road Ijesha Surulere Lagos,"180,000/year","  Updated 14 Feb 2023, Added 26 Jun 2022 ", FOR RENT: Shop on Ijesha Road Surulere Rent: 180k X 2years Note that consultancy/ins.. Read more ,,0 beds0 baths0 Toilets
Olowora Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 29 Aug 2022 ", FOR RENT: Newly Lovely spacious 2bedroom all room Ensuite In a good location in olowo ir.. Read more ,,0 beds0 baths0 Toilets
West Ebute Metta Yaba Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 05 Feb 2023 ", FOR RENT: Luxury built & Tastefully Finished 3bedroom rent at èbúté meta west off apapa r.. Read more ,,3 beds3 baths4 Toilets
Lekki Gardens Estate Ajah Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 27 Jan 2023 ", FOR RENT: Newly built 4 bedroom semi-detached duplex in Lekki garden phase11 Rent 4millio.. Read more ,,4 beds4 baths5 Toilets
Berger Ojodu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: TO LET A STANDARD AND SPACIOUS 3 BEDROOM FLAT AT DENRO BERGER LAGOS RENT 700K P.. Read more ,,3 beds3 baths3 Toilets
Jibowu Yaba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths2 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 14 Jun 2022 ", FOR RENT: Lovely spacious 2bedroom all rooms ensuite 1. 1.5m at magodo phase .. Read more ,,0 beds0 baths0 Toilets
Oke Odo Agege Lagos,"250,000/year","  Updated 14 Feb 2023, Added 07 Nov 2022 "," FOR RENT: TO LET Portable MINI-FLAT apartment All round tiles, fence, gate and water... Read more ",,0 beds0 baths0 Toilets
Alice Dada Street Coker Aguda Before Iganmu Orile Lagos,"300,000/year","  Updated 14 Feb 2023, Added 18 Oct 2022 ", FOR RENT: Room self-con very nice at Alice Dada Street Coker Aguda before Alafia Orile .. Read more ,,0 beds1 baths1 Toilets
Ojodu Lagos,"850,000/year","  Updated 14 Feb 2023, Added 02 Aug 2022 ", FOR RENT: To lent Two bedroom flat at ojodu abiodun inside fitorious estate price 850k.. Read more ,,0 beds0 baths0 Toilets
Off Freedom Way Lekki Phase 1 Lekki Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 31 Oct 2022 ", FOR RENT: A standard studio apartment with good facilities in a secured and serene area at.. Read more ,,0 beds1 baths1 Toilets
Berger Ojodu Lagos,"250,000/year","  Updated 14 Feb 2023, Added 12 May 2022 ", FOR RENT: To let?? Roomselfcontain at Ojodu abiodun Rent: 250 a yr. Yoruba single.. Read more ,,0 beds0 baths0 Toilets
Awolowo Way Ikeja Lagos,"500,000/year","  Updated 14 Feb 2023, Added 30 Apr 2022 ", FOR RENT: Room self 500k at off Awolowo way ikeja.. Read more ,,0 beds0 baths0 Toilets
Ado Ajah Lagos,"800,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: A standard mini flat in an estate! Favour .. Read more ,,0 beds0 baths0 Toilets
Adeniyi Jones Ikeja Lagos,"12,000,000/year","  Updated 14 Feb 2023, Added 09 Feb 2023 ", FOR RENT: TO LET EXECUTIVE NEWLY BUILT 4 BEDROOM SEMI-DETACHED DUPLEX WITH A ROOM IN AN ES.. Read more ,Newly Built,4 beds4 baths4 Toilets
Sangotedo Ajah Lagos,"800,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Brand New Mini Flat Features +Only 4 tenants +Prepaid Meter +POP Ceili.. Read more ,Newly Built,1 beds1 baths2 Toilets
Mende Maryland Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: JUST OUT FOR RENT AT AROWOJOBE ESTATE MENDE MARYLAND NEWLY BUILD semi Detache.. Read more ,,4 beds4 baths5 Toilets
Dolphin Estate Ikoyi Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: *2 Bedrooms Apartment for rent_ a Guest Chalet of a Duplex located in Dolphin .. Read more ,,2 beds2 baths2 Toilets
Adeniyi Jones Ikeja Lagos,"145,000,000","  Updated 19 Feb 2023, Added 07 Oct 2022 ", FOR SALE: Brand new 4 bedroom semi-detached duplex in Adeniyi Jones Ikeja price is 145m .. Read more,Newly Built,4 beds4 baths4 Toilets
Aguda(ogba) Ogba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 25 Jul 2022 ", FOR RENT: Refurbished and Fresh Mini Flat Apartment With Modern Facilities Equipped at Agu.. Read more ,,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"300,000","  Updated 14 Feb 2023, Added 04 Mar 2022 ", FOR RENT: A decent and lovely room self contain well tiled and maintained at Akoka yaba fo.. Read more ,,0 beds0 baths0 Toilets
Aguda(ogba) Ogba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 10 Jun 2022 "," FOR RENT: Brand New and Standard Room Self Contain Well Tiled, Etc at Aguda Ogba For #400.. Read more ",Newly Built,0 beds0 baths0 Toilets
Ajayi Road Ogba Lagos,"300,000/year","  Updated 14 Feb 2023, Added 11 Jan 2023 "," FOR RENT: Well Polished Room Self Contain Apartment With All Round Tiles, Prepaid Meter Et.. Read more ",,1 beds0 baths0 Toilets
Ogudu Ogudu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 16 Nov 2022 ", FOR RENT: Modern miniflat 800k. Ogudu #Spirit.. Read more ,,0 beds0 baths0 Toilets
Onikoyi Road Ikoyi Lagos,"18,000,000/year","  Updated 14 Feb 2023, Added 10 Nov 2022 "," FOR RENT: 6bedroom terrace with bq, pool, gym and service rent 18m service 3m off Onikoyi .. Read more ",,6 beds0 baths0 Toilets
Ogunlana Surulere Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 "," FOR RENT: Newly built 2bedroom flat with all room ensuit, visitors toilet, pop ceiling, pa.. Read more ",,2 beds2 baths3 Toilets
Sholuyi Estate Gbagada Soluyi Gbagada Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: *_Fresh Letting_* Newly built 2 bedrooms ground flat both rooms ensuite with.. Read more ,Newly Built,2 beds2 baths3 Toilets
Alagomeji Yaba Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 31 Oct 2022 "," FOR RENT: A Purposely built brand new one room self-contain with good toiletries, wardrobe.. Read more ",Newly Built,0 beds1 baths1 Toilets
Off Ago Palace Green Estate Amuwo Odofin Lagos,"400,000/year","  Updated 14 Feb 2023, Added 12 Aug 2022 ", FOR RENT: Room ensuite in a Flat with personal toilet and bath at Greenfield Estate Off Ag.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Tastefully and Beautiful 4 Bedroom Semi Detached Duplex With Modern Facilities E.. Read more ,,4 beds4 baths5 Toilets
Ajayi Road Ogba Lagos,"300,000/year","  Updated 14 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Very Decent Room Self Contain Apartment With All Round Tiled In A Gated Compound.. Read more ,,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"700,000/year","  Updated 14 Feb 2023, Added 18 Sep 2022 ", FOR RENT: Very Decent and Affordable Room Self Contain at Agungi Lekki for 700k Kindly.. Read more ,,0 beds0 baths0 Toilets
Iwaya Yaba Lagos,"750,000/year","  Updated 14 Feb 2023, Added 28 Sep 2022 ", FOR RENT: Newly built standard spacious miniflat with at Arowolo street Iwaya Onike 750k p.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"600,000/year","  Updated 14 Feb 2023, Added 27 Jul 2022 ", FOR RENT: Newly Out A room self contained in a serene environment of Magodo phase2 GRA re.. Read more ,,0 beds0 baths0 Toilets
Ishaga Iju Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 07 Jun 2022 "," FOR RENT: Very Nice 4Bedroom Bungalow, all-round POP tiles Self compound All room.. Read more ",,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 12 Jan 2023 ", FOR RENT: hot letting letting a newly renovated 2 bedroom flat all rooms ensuit with .. Read more ,Furnished,2 beds3 baths3 Toilets
Orchid Hotel Road 2nd Toll Gate Chevron Lekki Lagos,"3,800,000/year","  Updated 14 Feb 2023, Added 20 Dec 2022 ", FOR RENT: Units Of New 4 Bedroom Terrace Duplex *Rent: N3.8m *Caution Fee: N250k .. Read more ,,4 beds4 baths5 Toilets
"Alexander Road, Ikoyi Lagos","350,000,000","  Updated 20 Feb 2023, Added 09 Dec 2022 "," FOR SALE: FOR SALE: LOCATION: OFF ALEXANDER ROAD, OLD IKOYI, IKOYI, LAGOS. Newly bu.. Read more",ServicedNewly BuiltFurnished,4 beds4 baths5 Toilets
Olokonla Ajah Lagos,"600,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Luxury Room Self Contain Rent: N600k Agency: N100k Legal: N200k **No Cau.. Read more ,Serviced,1 beds1 baths1 Toilets
Isheri Magodo Ph1 Ojodu Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 22 Jan 2023 "," FOR RENT: *TO LET AT ISHERI 2 BEDROOM FLAT AT LEYE PRATT, ISHERI. Rent: N1.3M . DO.. Read more ",Furnished,2 beds3 baths3 Toilets
Ifako Gbagada Gbagada Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 22 Dec 2022 ", FOR RENT: Relatively new 3 bedrooms up flat all rooms ensuite n guest toilet all tiled w.. Read more ,,3 beds3 baths4 Toilets
Ayobo Ipaja Lagos,"550,000/year","  Updated 14 Feb 2023, Added 16 Jun 2022 "," FOR RENT: Newly built 2bedroom Abiola farm ayobo, pop, fenced gated, wardrobe and kitchen.. Read more ",,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"300,000/year","  Updated 14 Feb 2023, Added 27 Dec 2022 ", FOR RENT: Sharp finger Clean Roomselfcontain at Saabo Ojodu Berger Rent: N300k .. Read more ,,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 11 Jan 2023 ", FOR RENT: Super Sharp Mini Flat Apartment With Modern Facilities Equipped In A Gated Compo.. Read more ,,1 beds0 baths0 Toilets
Oba Akran Ikeja Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: *Few units remaining Newly built mini flat and 2bedroom flat with pop ceiling.. Read more ,Newly Built,1 beds1 baths2 Toilets
Ado Ajah Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 12 Dec 2022 ", FOR RENT: A newly built two bedroom flat in an estate! Oluomo .. Read more ,Newly Built,2 beds0 baths0 Toilets
Ikate Lekki Lagos,"2,300,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: A newly built mini flat in an estate! Sun ban .. Read more ,Newly Built,0 beds0 baths0 Toilets
Bajulaiye Shomolu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Magboro Via Ojodu Berger Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 "," FOR RENT: *To Let Detached 3 bedroom duplex The full kitchen cabinet, wardrobe balco.. Read more ",Furnished,3 beds4 baths4 Toilets
Berger Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 09 Dec 2022 "," FOR RENT: To let !!! 3 bedroom flat at aina ojodu berger, upstairs, 3 toilet all tiled fo.. Read more ",,0 beds0 baths0 Toilets
Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 15 Dec 2022 ", FOR RENT: To let 3bedroom flat at ojodu abiodnu inside progressive estate upstairs with 4.. Read more ,,0 beds0 baths0 Toilets
Abule Ijesha Yaba Lagos,"350,000/year","  Updated 14 Feb 2023, Added 04 Jul 2022 ", FOR RENT: Neat and Sharp Room Self Contain at Abule ijesha for #350k Kindly send messag.. Read more ,,0 beds0 baths0 Toilets
