Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: Available Now! SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Fu.. Read more,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Ikate Lekki Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: FOR RENT!!! 4 bedroom terrace duplex for rent Location: Ikate Lekki Lagos .. Read more ,Serviced,4 beds4 baths4 Toilets
Estate Amuwo Odofin Lagos,"3,500,000/year","  Updated 13 Feb 2023, Added 02 Feb 2023 "," FOR RENT: DUPLEX TO LET AT OFF SHEUN ROAD, ICAN ESTATE EXTENSION AMUWO ODOFIN: Executiv.. Read more ",,4 beds5 baths5 Toilets
Off Admiralty Way Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 13 Feb 2023, Added 22 Dec 2022 ", FOR RENT: NEWLY BUILT SPACES FOR SHOPS & OFFICE USE TO LET @ LEKKI PHASE 1 Ground Fl.. Read more ,,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"4,500,000/year","  Updated 13 Feb 2023, Added 14 Jan 2023 "," FOR RENT: *TO LET IN OSAPA LONDON, LEKKI, LAGOS *4 Bedroom Terrace Duplex With A BQ Is.. Read more ",,4 beds5 baths5 Toilets
Ifako Gbagada Gbagada Lagos,"1,000,000/year","  Updated 13 Feb 2023, Added 28 Jul 2022 ", FOR RENT: Mini flat gbagada ifako 1m.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 13 Feb 2023, Added 19 Dec 2022 ", FOR RENT: TO-LET 4BEDROOM TERRACE DUPLEX DESCRIPTION Exquisite and spacious 4bedro.. Read more ,Serviced,4 beds5 baths5 Toilets
Alagomeji Alagomeji Yaba Lagos,"2,300,000/year","  Updated 13 Feb 2023, Added 29 Jan 2023 ", FOR RENT: A nice 3 bedroom flat apartment upstairs with all rooms ensuite pop fittings cos.. Read more ,,3 beds4 baths4 Toilets
Chevron Lekki Lagos,"1,800,000/year","  Updated 13 Feb 2023, Added 30 Jan 2023 ", FOR RENT: A wonderful Mini flat Apartment available at Bera Estate Chevron Rent:1.8M .. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *NOW LETTING....Semi Brief Brand New 4 Bedroom Fully And Semi Detached Duplex.. Read more ,,4 beds5 baths5 Toilets
Adeniyi Jones Ikeja Lagos,"180,000,000","  Updated 19 Feb 2023, Added 22 Sep 2022 ", FOR SALE: BRAND NEW 5 BEDROOM FULLY DETACHED DUPLEX - Great Contemporary Architecture .. Read more,,0 beds0 baths0 Toilets
Mobolaji Bank Anthony Way Ikeja Lagos,"7,000,000","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: FOR LEASE: A Plot of Land about 700sqm fenced directly on bank Anthony way ikej.. Read more ,,0 beds0 baths0 Toilets
Bariga Shomolu Lagos,"400,000/year","  Updated 13 Feb 2023, Added 30 Jan 2023 ", FOR RENT: A nice self contain apartment in a nice environment at Bariga with water running.. Read more ,,0 beds0 baths0 Toilets
Ikeja Lagos,"40,000/sqm","  Updated 13 Feb 2023, Added 27 Nov 2022 ", FOR RENT: LUXURY OPEN PLAN OFFICE SPACES FOR LEASE (ON THE MAINLAND)* Scroll Down 1) .. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"8,000,000/year","  Updated 13 Feb 2023, Added 19 Nov 2022 ", FOR RENT: TO-LET FULLY SERVICED OFFICE SPACE (FIRST FLOOR) LOCATION OFF ADMIRALT.. Read more ,Serviced,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 13 Feb 2023, Added 23 Jan 2023 ", FOR RENT: To Let Executive Mini flat with separate staircase and 2 toilets and extra roo.. Read more ,,1 beds0 baths0 Toilets
Lekki Lagos,"6,000,000/year","  Updated 13 Feb 2023, Added 03 Feb 2023 ", FOR RENT: TO-LET 5 BEDROOM TERRACE DUPLEX (SELF SERVICED) PURPOSES RESIDENTIAL OR C.. Read more ,,5 beds5 baths5 Toilets
Okun Ajah Ajah Lagos,"3,700,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DUPLEX FOR RENT IN AJAH A Tastefully New & Spacious 5BEDROOM fully detached D.. Read more ,Newly Built,5 beds6 baths6 Toilets
Gbagada Extension Palmgroove Shomolu Lagos,"500,000/year","  Updated 13 Feb 2023, Added 18 Nov 2022 ", FOR RENT: A fantastic brand new modern self contain apartment in a serene environment off .. Read more ,Newly Built,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DUPLEX TO LET IN OSAPA LONDON LEKKI 4 BEDROOM semi-detached House Location.. Read more ,,4 beds5 baths5 Toilets
Medina Gbagada Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Newly built 4 bedroom apartment in a serene environment .. Read more ,,4 beds0 baths0 Toilets
Ahmadu Bello Way Victoria Island Lagos,"7,000,000/year","  Updated 13 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Lovely 2 bedroom flat off bishop oluwole vi. Rent: N7m Service charge:4m(inclu.. Read more ,,2 beds2 baths3 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 16 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Luxury 4 Bedroom duplex available for rent at Osapa Lekki Lagos. Features: A.. Read more,Newly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"6,000,000/year","  Updated 13 Feb 2023, Added 14 Jan 2023 ", FOR RENT: 5 bedroom fully detached duplex with a room Bq Location osapa London Rent 6m.. Read more ,,5 beds6 baths6 Toilets
Off Admiralty Way Lekki Lagos,"9,000,000/year","  Updated 13 Feb 2023, Added 08 Feb 2023 ", FOR RENT: 4 bedroom semi-detached Rent - 9m Agency - 10% Legal - 10% Caution - 5% SVC.. Read more ,Newly Built,4 beds4 baths5 Toilets
Off Olateju Olateju Mushin Lagos,"150,000/year","  Updated 13 Feb 2023, Added 17 Nov 2022 ", FOR RENT: A brand new spacious shop with big frontage in a strategic location for business.. Read more ,Newly Built,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"800,000/year","  Updated 13 Feb 2023, Added 09 Feb 2023 ", FOR RENT: TO-LET One room self contained bq with open plan kitchen is available for ren.. Read more ,,1 beds1 baths1 Toilets
Off Luth Road Mushin Mushin Lagos,"350,000/year","  Updated 13 Feb 2023, Added 28 Oct 2022 ", FOR RENT: A fantastic brand new modern self contain apartment in a serene environment off .. Read more ,Newly Built,0 beds0 baths0 Toilets
Surulere Lagos,"15,000/sqm","  Updated 13 Feb 2023, Added 27 Nov 2022 "," FOR RENT: *WAREHOUSES FOR LEASE* : 1). *ISOLO*: 16,555sft N1,700 psft 2). *IKORODU*.. Read more ",,0 beds0 baths0 Toilets
Mile 12 Kosofe Ikosi Lagos,"1,000,000/year","  Updated 13 Feb 2023, Added 12 Jan 2023 ", FOR RENT: JUST-IN NEWLY RENOVATED 3 BEDROOM FLAT FEATURES -DOWNSTAIR -3TOILETS & B.. Read more ,,3 beds4 baths4 Toilets
Oniru Victoria Island Lagos,"1,200,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Decent mini flat for rent in oniru resettlement. Rent:1.2m Agency:10% Legal:1.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"5,500,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: *Direct brief. Fully furnished 2 bedroom flat apartment. Fully serviced with.. Read more ,Furnished,2 beds3 baths3 Toilets
Banana Island Ikoyi Lagos,"550,000,000","  Updated 15 Feb 2023, Added 17 Nov 2022 "," FOR SALE: FOR SALE: LOCATION: BANANA ISLAND ESTATE, IKOYI, LAGOS. PROPERTY DESCRIPTI.. Read more",ServicedNewly Built,4 beds4 baths5 Toilets
Phase 2 Gbagada Lagos,"6,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: TO LET 3 bedrooms fully detached duplex with 2 rooms bq for rent @ gbagada PH.. Read more ,,5 beds6 baths6 Toilets
Ikota Lekki Lagos,"7,500,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: TO-LET OFFICE SPACE (2ND FLOOR) MEASURING 168SQM FACING LEKKI EPE EXPRESS WA.. Read more ,,0 beds0 baths0 Toilets
Street Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 13 Feb 2023, Added 30 Aug 2022 ", FOR RENT: TO-LET SERVICED OFFICE SPACE 100SQM(GROUND FLOOR) LOCATION KAYODE OTITOL.. Read more ,Serviced,0 beds0 baths0 Toilets
Lekki Lagos,"25,000,000/year","  Updated 13 Feb 2023, Added 07 Feb 2023 ", FOR RENT: *To let @ Lekki Phase 1 (Semi-direct) 12bedroom detached house with Spacious li.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Rent Alert 2 Bedroom Apartment Location: Ikota Rent: 3Million Agen.. Read more ,,2 beds3 baths3 Toilets
Chevron Lekki Lagos,"4,500,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *NEW LISTING TO LET *TOP-NOTCH DETAILED 3 BEDROOM DUPLEX ON FIRST FLOOR ( SU.. Read more ,,3 beds4 baths4 Toilets
Town Planning Way Ilupeju Lagos,"25,000/sqm","  Updated 13 Feb 2023, Added 08 Sep 2022 ", FOR RENT: TO-LET Executive Office space measuring 280sqm on 3floor Serviced with a lift.. Read more ,Serviced,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"8,000,000/year","  Updated 13 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Victory park estate Osapa Rent 8m Agency 10 Legal 10 Caution 10 Sc 500.. Read more ,,5 beds6 baths6 Toilets
Lekki Lagos,"6,500,000/year","  Updated 13 Feb 2023, Added 05 Feb 2023 ", FOR RENT: 5Bedroom Fully Detached Duplex With a bq Location: Orchid Rent: 6.5M.. Read more ,,5 beds6 baths6 Toilets
Osapa London Lekki Lagos,"7,500,000/year","  Updated 13 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Semi-direct: Fully furnished 4 bedroom semi-detached duplex with bq fully ser.. Read more ,,4 beds5 baths5 Toilets
Estate Atunrase Medina Gbagada Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 08 Jan 2023 ", FOR RENT: FRESH LETTINGS Relatively new modern 3BEDROOM TERRACE DUPLEX (4OCCUPANTS ) .. Read more ,,3 beds4 baths4 Toilets
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: Available Now! SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Fu.. Read more,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Old Ikoyi Ikoyi Lagos,"10,000,000/year","  Updated 13 Feb 2023, Added 01 Feb 2023 "," FOR RENT: A Luxury 3bedroom Maisonette with BQ,, Swimming pool,,Fully Serviced,,All Rooms .. Read more ",ServicedNewly Built,3 beds3 baths4 Toilets
Ikeja Lagos,"70,000/sqm","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Leasing: Open-plan Office Space measuring 2000sqm at Central Ikeja Lease Price.. Read more ,,0 beds0 baths0 Toilets
Idado Lekki Lagos,"3,500,000/year","  Updated 13 Feb 2023, Added 02 Feb 2023 ", FOR RENT: TO LET!!! TO LET!!! NEWLY BUILT 3-BEDROOM APARTMENT WITH BQ FOR RENT. Locat.. Read more ,Newly Built,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"30,000,000/year","  Updated 13 Feb 2023, Added 22 Dec 2022 ", FOR RENT: Fully Furnished & Serviced Luxury 10bedrooms Fully detached DUPLEX with BQ in a .. Read more ,,0 beds0 baths0 Toilets
Ligali Ayorinde Victoria Island Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 29 Sep 2022 ", FOR RENT: ?? DIRECT BRIEF Office spaces for rent in VI. Our offices are serviced. We h.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"30,000,000/year","  Updated 13 Feb 2023, Added 19 Dec 2022 ", FOR RENT: DUPLEX FOR RENT - LEKKI PHASE 1 Fully furnished 10bedroom detached duplex. .. Read more ,Serviced,10 beds10 baths10 Toilets
Victoria Island Lagos,"60,000/sqm","  Updated 13 Feb 2023, Added 27 Nov 2022 ", FOR RENT: [redacted]: *Victoria Island Commercial* 1) Office space on Ligali Ayorinde.. Read more ,,0 beds0 baths0 Toilets
Ligali Ayorinde Victoria Island Lagos,"8,000,000/year","  Updated 13 Feb 2023, Added 23 Jan 2023 ", FOR RENT: NEW AND FRESH DIRECT LETTING -Newly built 2 bedroom flat Location: Sinari Da.. Read more ,,2 beds2 baths3 Toilets
Ligali Ayorinde Victoria Island Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 05 Jan 2023 ", FOR RENT: TO-LET TWO(2) ROOMS OFFICE SPACE DOWNSTAIR WITH A SHARED FURNISHED CONFERENCE.. Read more ,Serviced, beds baths Toilets
Aerodrome Gra Samonda Ibadan Oyo,"135,000,000","  Updated 18 Feb 2023, Added 15 Feb 2023 "," FOR SALE: 4 BEDROOM SEMI DETACHED DUPLEX, swimming pool WITH TWO UNITS OF RØOM AND A PARLO.. Read more",Newly BuiltFurnished,4 beds4 baths4 Toilets
Adeola Odeku Victoria Island Lagos,"55,000/sqm","  Updated 13 Feb 2023, Added 15 Dec 2022 ", FOR RENT: *OFFICE SPACE TO LET - V/ISLAND* Well renovated and service office space meas.. Read more ,Serviced,0 beds0 baths0 Toilets
Apapa Oshodi Expressway Oshodi Lagos,"18,000/sqm","  Updated 13 Feb 2023, Added 27 Nov 2022 "," FOR RENT: *WAREHOUSES FOR LEASE* : 1). *ISOLO*: 16,555sft N1,700 psft 2). *IKORODU*.. Read more ",,0 beds0 baths0 Toilets
Mile 12 Kosofe Ikosi Lagos,"1,000,000/year","  Updated 13 Feb 2023, Added 31 Jan 2023 ", FOR RENT: JUST-IN NEWLY RENOVATED 3 BEDROOM FLAT FEATURES -4 OCCUPANT IN THE BUILDI.. Read more ,,3 beds3 baths3 Toilets
Gerard Road Ikoyi Lagos,"20,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: TO-LET Luxury Furnished 3 numbers of 3 BEDROOM Apartment with bq (UPSTAIR 12T.. Read more ,FurnishedServiced,3 beds4 baths4 Toilets
Adeniyi Jones Ikeja Lagos,"30,000,000/year","  Updated 13 Feb 2023, Added 12 Nov 2022 ", FOR RENT: Commercial property: Commercial property on 2 floors with about 12 offices an.. Read more ,,0 beds0 baths0 Toilets
Estate Parkview Estate Ikoyi Lagos,"4,500,000/year","  Updated 13 Feb 2023, Added 28 Dec 2022 ", FOR RENT: JUST-IN 6UNITS OF 4BEDROOM APARTMENT FEATURES -ALL ROOMS ENSUITE -SWI.. Read more ,Serviced,4 beds5 baths5 Toilets
Lekki Lagos,"6,000,000/year","  Updated 13 Feb 2023, Added 18 Jan 2023 ", FOR RENT: TO-LET SPACIOUS SELF SERVICED 4 BEDROOM TERRACE DUPLEX WITH A BQ COMES WIT.. Read more ,,4 beds5 baths5 Toilets
Marina Lagos Island Lagos,"25,000/sqm","  Updated 13 Feb 2023, Added 27 Dec 2022 "," FOR RENT: Office Spaces ToLet!!! Open plan Office spaces on the 3rd ,4th and 11th floor.. Read more ",Serviced,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 12 Jan 2023 "," FOR RENT: *LEKKI LETTING FOR LEASE: 4 Bedroom Semidetached Duplex Orchid Road, 2nd .. Read more ",,4 beds5 baths5 Toilets
Off Admiralty Way Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 13 Feb 2023, Added 22 Dec 2022 ", FOR RENT: Luxury 2 BEDROOM APARTMENT FOR RENT Price: 6m per annum Other Charges : .. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"6,500,000/year","  Updated 13 Feb 2023, Added 09 Jan 2023 ", FOR RENT: JUST OUT!!! Fully Serviced 3 Bedroom Maisonette for rent with 24hrs light in.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: Available Now! SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Fu.. Read more,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Off Admiralty Way Lekki Lagos,"8,500,000/year","  Updated 13 Feb 2023, Added 02 Feb 2023 "," FOR RENT: FOR RENT 4 BEDROOM TERRACE DUPLEX Location: Phase 1, Lagos Rent Per A.. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Oju Olobun Saka Tinubu Victoria Island Lagos,"25,000,000/year","  Updated 13 Feb 2023, Added 21 Jan 2023 "," FOR RENT: For Lease @ V.I Vacant 6 bedroom detached house with 2 rooms bq on 1,000sqm @ O.. Read more ",,6 beds6 baths7 Toilets
Chevron Lekki Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 24 Jan 2023 ", FOR RENT: JUST OUT Well maintained Serviced 3 Bedroom Apartment for rent in Lekki Cons.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Ishaga Iju Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 16 Dec 2022 "," FOR RENT: *SUPERMARKET/RESTAURANT FOR LEASE AT IJU ISHAGA, LARGOS* A big restaurant on .. Read more ",,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 18 Jul 2022 ", FOR RENT: FOR RENT SHOP SPACE (UPSTAIRS) MEASURED 40SQM FACING THE ROAD LOCATION F.. Read more ,,0 beds0 baths0 Toilets
Lagos Island Lagos Island Lagos,"8,000,000","  Updated 13 Feb 2023, Added 27 May 2022 ", FOR RENT: FOR LEASE Serviced 20sqm office space at Lapal HOUSE on 4th floor Igbosere Ro.. Read more ,Serviced,0 beds0 baths0 Toilets
Oregun Ikeja Lagos,"3,500,000/year","  Updated 13 Feb 2023, Added 21 Oct 2022 ", FOR RENT: TO-LET CHURCH SPACE Church space on Kudirat Abiola road Oregun Ikeja R.. Read more ,,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"7,500,000/year","  Updated 13 Feb 2023, Added 09 Jan 2023 ", FOR RENT: JUST OUT Spacious 4 Bedroom Detached Duplex with BQ for rent in a secured est.. Read more ,Newly Built,5 beds5 baths5 Toilets
Prayer Estate Amuwo Odofin Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 07 Jan 2023 ", FOR RENT: *DUPLEX TO LET AT AMUWO ODOFIN: Executive better than new well finished park .. Read more ,,4 beds5 baths5 Toilets
Off Gbangbala Road. Ikate Lekki Lagos,"70,000,000","  Updated 19 Feb 2023, Added 12 Dec 2022 "," FOR SALE: THE CELLO Luxury 2 Bedroom Apartments with a Room BQ, Rooftop Lounge and Gymnas.. Read more",Serviced,2 beds2 baths3 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 13 Feb 2023, Added 21 Jan 2023 "," FOR RENT: To let 2bedroom flat in a serene and secure estate in magodo phase1, Price:.. Read more ",,2 beds2 baths3 Toilets
Lekki Lagos,"30,000,000/year","  Updated 13 Feb 2023, Added 12 Jan 2023 ", FOR RENT: *DUPLEX FOR RENT - LEKKI PHASE 1 Fully furnished 10 Bedroom detached Duplex. .. Read more ,,10 beds0 baths0 Toilets
Onike Yaba Lagos,"3,500,000/year","  Updated 13 Feb 2023, Added 28 Dec 2022 ", FOR RENT: Neatly used standard 4bed room fully detached duplex all rooms ensuit with a roo.. Read more ,Newly Built,4 beds4 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"2,000,000/year","  Updated 13 Feb 2023, Added 08 Aug 2022 ", FOR RENT: TO-LET FURNISHED OFFICE SPACES (WITH NO SERVICE CHARGE FEE) Location Off.. Read more ,Serviced,0 beds0 baths0 Toilets
Off Pedro Road Palmgroove Shomolu Lagos,"500,000/year","  Updated 13 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Fastest fingers only: A fantastic and spacious self contain apartment in a nice .. Read more ,,0 beds0 baths0 Toilets
Off Providence Street Lekki Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 24 Jan 2023 ", FOR RENT: very spacious 2 bedroom terrace @ Lekki Phase 1 5M (asking) Agency:10% Legal:.. Read more ,,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 13 Feb 2023, Added 23 Jan 2023 ", FOR RENT: JUST OUT!!! Fully Serviced 4 Bedroom Terrace Duplex with BQ for rent with 24.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Ologolo Lekki Lagos,"80,000,000/year","  Updated 13 Feb 2023, Added 12 Jan 2023 ", FOR RENT: 4 bedroom House for rent Ologolo Ologolo Lekki Lagos.. Read more ,,4 beds4 baths5 Toilets
Oniru Victoria Island Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: To let Well maintained 3 bedroom apartment with swimming pool and Gym in Oniru .. Read more ,,3 beds4 baths4 Toilets
Off Sipeolu Palmgroove Shomolu Lagos,"400,000/year","  Updated 13 Feb 2023, Added 20 Dec 2022 ", FOR RENT: Fastest fingers only: A relatively new modern self contain apartment in a nice a.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"25,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *Semi Direct Brief Newly built spacious 5 bedroom semi detached house + bq .. Read more ,Newly Built,5 beds6 baths6 Toilets
Ikota Lekki Lagos,"3,000,000","  Updated 14 Feb 2023, Added 20 Dec 2022 ", FOR RENT: Newly built 3 bedroom terrace duplex in a new serviced estate by VGC. It is full.. Read more,ServicedNewly Built,3 beds3 baths4 Toilets
Lekki Lagos,"2,000,000/year","  Updated 13 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Rooms sharing in a 5-bedroom duplex in lekki phase 1 elf bus top *Note: only.. Read more ,,1 beds1 baths1 Toilets
Lekki Lagos,"10,000,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: TO-LET LOVELY NEWLY BUILT 4 BEDROOM SEMI DETACH DUPLEX WITH A MAID QUARTER .. Read more ,Newly Built,4 beds5 baths5 Toilets
Off Ilaje Akoka Yaba Lagos,"800,000/year","  Updated 13 Feb 2023, Added 29 Jan 2023 ", FOR RENT: EXECUTIVE extra spacious room and pallor self contained (mini flat) available at.. Read more ,Newly Built,1 beds2 baths2 Toilets
Oniru Victoria Island Lagos,"6,500,000/year","  Updated 13 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Lovely 3bedroom flat with a room bq in oniru estate Rent:6.5m Service charge:2.. Read more ,Serviced,3 beds3 baths4 Toilets
Estate Magodo Gra Phase 2 Kosofe Ikosi Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 14 Jan 2023 ", FOR RENT: TO-LET EXECUTIVE 2 BEDROOM FLAT (UPSTAIRS) WITH ALL ROOMS ENSUITE LOCATION.. Read more ,,2 beds3 baths3 Toilets
Off Jibowu Jibowu Yaba Lagos,"300,000/year","  Updated 13 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Fastest fingers only: A fantastic relatively new modern self contain apartment i.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"8,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: For Rent !!! Service 4 Bedroom Terrace Duplex With BQ For Rent. Location: Le.. Read more ,Serviced,4 beds4 baths5 Toilets
Ifako Gbagada Gbagada Lagos,"1,700,000/year","  Updated 13 Feb 2023, Added 10 Aug 2022 ", FOR RENT: Still available Inspection 12noon today Wednesday Newly built tastefully .. Read more ,,0 beds0 baths0 Toilets
Amuwo Odofin Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: DUPLEX TO LET AT AMUWO ODOFIN: Executive well finished 4 bedroom duplex all e.. Read more ,,4 beds5 baths5 Toilets
Lekki County Homes Ikota Lekki Lagos,"220,000,000","  Updated 19 Feb 2023, Added 14 Dec 2022 "," FOR SALE: 5 BEDROOM FULLY DETACHED HOME FOR SALE!!! Location: Lekki County, Lagos Fe.. Read more",Newly Built,5 beds5 baths5 Toilets
